Teams,Borda Points
alabama-crimson-tide,1474
ohio-state-buckeyes,1409
clemson-tigers,1346
notre-dame-fighting-irish,1312
lsu-tigers,1209
michigan-wolverines,1115
texas-longhorns,1111
georgia-bulldogs,1068
oklahoma-sooners,985
ucf-knights,970
oregon-ducks,922
west-virginia-mountaineers,733
kentucky-wildcats,694
washington-huskies,676
north-carolina-state-wolfpack,622
texas-am-aggies,587
penn-state-nittany-lions,559
iowa-hawkeyes,310
cincinnati-bearcats,286
south-florida-bulls,279
mississippi-state-bulldogs,274
wisconsin-badgers,259
michigan-state-spartans,216
washington-state-cougars,160
stanford-cardinal,76
san-diego-state-aztecs,75
usc-trojans,65
appalachian-state-mountaineers,65
colorado-buffaloes,62
utah-state-aggies,53
miami-fl-hurricanes,51
utah-utes,37
duke-blue-devils,22
texas-tech-red-raiders,13
fresno-state-bulldogs,11
houston-cougars,4
maryland-terrapins,3
virginia-cavaliers,3
