Teams,Borda Points
alabama-crimson-tide,1521
georgia-bulldogs,1416
clemson-tigers,1405
ohio-state-buckeyes,1357
oklahoma-sooners,1283
lsu-tigers,1241
stanford-cardinal,1057
notre-dame-fighting-irish,1039
auburn-tigers,960
penn-state-nittany-lions,953
washington-huskies,950
west-virginia-mountaineers,847
virginia-tech-hokies,823
mississippi-state-bulldogs,801
oklahoma-state-cowboys,611
tcu-horned-frogs,534
wisconsin-badgers,520
michigan-wolverines,486
oregon-ducks,443
miami-fl-hurricanes,404
texas-am-aggies,234
boston-college-eagles,163
michigan-state-spartans,104
boise-state-broncos,89
byu-cougars,88
duke-blue-devils,81
iowa-hawkeyes,80
colorado-buffaloes,65
kentucky-wildcats,54
california-golden-bears,48
south-florida-bulls,20
texas-longhorns,17
north-carolina-state-wolfpack,13
arizona-state-sun-devils,11
missouri-tigers,10
utah-utes,9
north-texas-mean-green,8
san-diego-state-aztecs,8
south-carolina-gamecocks,5
syracuse-orange,3
washington-state-cougars,3
