Teams,Borda Points
alabama-crimson-tide,1505
clemson-tigers,1476
georgia-bulldogs,1350
wisconsin-badgers,1271
ohio-state-buckeyes,1256
washington-huskies,1215
oklahoma-sooners,1173
miami-fl-hurricanes,1028
penn-state-nittany-lions,1013
auburn-tigers,1013
michigan-state-spartans,878
notre-dame-fighting-irish,805
stanford-cardinal,779
michigan-wolverines,773
usc-trojans,544
tcu-horned-frogs,535
west-virginia-mountaineers,515
mississippi-state-bulldogs,453
florida-state-seminoles,390
virginia-tech-hokies,353
ucf-knights,318
boise-state-broncos,299
texas-longhorns,224
oregon-ducks,154
lsu-tigers,109
florida-gators,70
utah-utes,61
oklahoma-state-cowboys,52
florida-atlantic-owls,40
arizona-wildcats,30
north-carolina-state-wolfpack,24
texas-am-aggies,23
boston-college-eagles,18
northwestern-wildcats,13
kansas-state-wildcats,12
iowa-state-cyclones,8
houston-cougars,6
memphis-tigers,4
troy-trojans,2
kentucky-wildcats,2
iowa-hawkeyes,2
fresno-state-bulldogs,1
arkansas-state-red-wolves,1
