Teams,Borda Points
alabama-crimson-tide,1521
georgia-bulldogs,1417
clemson-tigers,1405
ohio-state-buckeyes,1357
oklahoma-sooners,1283
lsu-tigers,1243
stanford-cardinal,1085
auburn-tigers,1002
penn-state-nittany-lions,990
washington-huskies,989
west-virginia-mountaineers,886
virginia-tech-hokies,870
mississippi-state-bulldogs,841
oklahoma-state-cowboys,643
ucf-knights,612
tcu-horned-frogs,561
wisconsin-badgers,546
michigan-wolverines,507
oregon-ducks,457
miami-fl-hurricanes,418
texas-am-aggies,238
boston-college-eagles,165
michigan-state-spartans,108
byu-cougars,91
boise-state-broncos,89
iowa-hawkeyes,82
duke-blue-devils,82
colorado-buffaloes,66
kentucky-wildcats,54
california-golden-bears,49
south-florida-bulls,20
texas-longhorns,17
north-carolina-state-wolfpack,13
arizona-state-sun-devils,11
missouri-tigers,10
utah-utes,9
north-texas-mean-green,8
san-diego-state-aztecs,8
south-carolina-gamecocks,5
syracuse-orange,3
washington-state-cougars,3
