Teams,Borda Points
clemson-tigers,1525
alabama-crimson-tide,1462
ohio-state-buckeyes,1364
oklahoma-sooners,1356
notre-dame-fighting-irish,1286
lsu-tigers,1119
georgia-bulldogs,1103
florida-gators,1103
texas-longhorns,1076
washington-state-cougars,959
ucf-knights,898
kentucky-wildcats,820
washington-huskies,806
michigan-wolverines,745
syracuse-orange,683
texas-am-aggies,553
penn-state-nittany-lions,493
fresno-state-bulldogs,468
army-west-point-black-knights,420
west-virginia-mountaineers,299
northwestern-wildcats,285
utah-state-aggies,188
boise-state-broncos,186
cincinnati-bearcats,172
iowa-hawkeyes,121
appalachian-state-mountaineers,96
stanford-cardinal,53
utah-utes,46
mississippi-state-bulldogs,45
uab-blazers,32
auburn-tigers,15
oregon-ducks,11
missouri-tigers,11
georgia-southern-eagles,6
troy-trojans,6
oklahoma-state-cowboys,3
north-carolina-state-wolfpack,2
wisconsin-badgers,2
