Teams,Borda Points
clemson-tigers,1525
alabama-crimson-tide,1462
ohio-state-buckeyes,1364
oklahoma-sooners,1356
notre-dame-fighting-irish,1287
lsu-tigers,1131
georgia-bulldogs,1117
florida-gators,1117
texas-longhorns,1093
ucf-knights,935
kentucky-wildcats,867
washington-huskies,845
michigan-wolverines,797
syracuse-orange,742
texas-am-aggies,611
penn-state-nittany-lions,549
fresno-state-bulldogs,524
army-west-point-black-knights,474
west-virginia-mountaineers,346
northwestern-wildcats,335
boise-state-broncos,229
utah-state-aggies,229
cincinnati-bearcats,209
iowa-hawkeyes,157
appalachian-state-mountaineers,124
stanford-cardinal,68
mississippi-state-bulldogs,59
utah-utes,57
uab-blazers,45
iowa-state-cyclones,33
auburn-tigers,22
oregon-ducks,17
missouri-tigers,12
georgia-southern-eagles,8
troy-trojans,8
oklahoma-state-cowboys,4
north-carolina-state-wolfpack,3
wisconsin-badgers,3
