Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1455
notre-dame-fighting-irish,1412
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1182
washington-state-cougars,1149
ucf-knights,1065
lsu-tigers,1064
ohio-state-buckeyes,1020
texas-longhorns,890
florida-gators,751
utah-state-aggies,711
penn-state-nittany-lions,708
washington-huskies,681
kentucky-wildcats,568
utah-utes,548
syracuse-orange,484
northwestern-wildcats,360
boise-state-broncos,340
mississippi-state-bulldogs,311
army-west-point-black-knights,227
pittsburgh-panthers,162
iowa-state-cyclones,157
fresno-state-bulldogs,129
north-carolina-state-wolfpack,57
cincinnati-bearcats,55
missouri-tigers,45
texas-am-aggies,39
auburn-tigers,15
stanford-cardinal,12
iowa-hawkeyes,10
uab-blazers,6
houston-cougars,4
wisconsin-badgers,3
troy-trojans,2
buffalo-bulls,2
