Teams,Borda Points
clemson-tigers,1525
alabama-crimson-tide,1462
ohio-state-buckeyes,1364
oklahoma-sooners,1356
notre-dame-fighting-irish,1286
lsu-tigers,1120
georgia-bulldogs,1104
florida-gators,1104
texas-longhorns,1077
washington-state-cougars,959
ucf-knights,898
kentucky-wildcats,822
washington-huskies,808
michigan-wolverines,747
syracuse-orange,685
texas-am-aggies,557
penn-state-nittany-lions,499
fresno-state-bulldogs,471
army-west-point-black-knights,426
west-virginia-mountaineers,310
northwestern-wildcats,297
boise-state-broncos,195
cincinnati-bearcats,186
iowa-hawkeyes,135
appalachian-state-mountaineers,109
stanford-cardinal,57
mississippi-state-bulldogs,48
utah-utes,47
uab-blazers,41
iowa-state-cyclones,27
auburn-tigers,16
oregon-ducks,12
missouri-tigers,10
georgia-southern-eagles,8
troy-trojans,8
north-carolina-state-wolfpack,3
oklahoma-state-cowboys,3
wisconsin-badgers,2
