Teams,Borda Points
alabama-crimson-tide,1505
clemson-tigers,1476
georgia-bulldogs,1350
wisconsin-badgers,1271
ohio-state-buckeyes,1256
washington-huskies,1215
oklahoma-sooners,1173
miami-fl-hurricanes,1028
auburn-tigers,1014
penn-state-nittany-lions,1012
michigan-state-spartans,879
notre-dame-fighting-irish,810
stanford-cardinal,779
michigan-wolverines,778
usc-trojans,555
tcu-horned-frogs,547
west-virginia-mountaineers,528
mississippi-state-bulldogs,471
florida-state-seminoles,405
ucf-knights,337
boise-state-broncos,325
texas-longhorns,242
oregon-ducks,164
lsu-tigers,122
south-carolina-gamecocks,116
florida-gators,74
oklahoma-state-cowboys,66
utah-utes,66
florida-atlantic-owls,46
arizona-wildcats,33
texas-am-aggies,26
north-carolina-state-wolfpack,24
boston-college-eagles,21
northwestern-wildcats,16
kansas-state-wildcats,13
iowa-state-cyclones,10
houston-cougars,6
memphis-tigers,4
troy-trojans,3
iowa-hawkeyes,3
fresno-state-bulldogs,2
arkansas-state-red-wolves,2
kentucky-wildcats,1
