Teams,Borda Points
alabama-crimson-tide,1486
clemson-tigers,1443
georgia-bulldogs,1327
ohio-state-buckeyes,1243
wisconsin-badgers,1237
oklahoma-sooners,1229
auburn-tigers,1218
notre-dame-fighting-irish,1063
washington-huskies,858
stanford-cardinal,849
lsu-tigers,790
virginia-tech-hokies,767
penn-state-nittany-lions,755
west-virginia-mountaineers,747
michigan-state-spartans,672
tcu-horned-frogs,626
usc-trojans,620
mississippi-state-bulldogs,534
ucf-knights,388
boise-state-broncos,386
michigan-wolverines,310
miami-fl-hurricanes,235
oregon-ducks,218
south-carolina-gamecocks,125
florida-gators,87
utah-utes,69
oklahoma-state-cowboys,62
boston-college-eagles,31
texas-am-aggies,29
northwestern-wildcats,28
ole-miss-rebels,11
north-carolina-state-wolfpack,9
florida-state-seminoles,8
houston-cougars,6
memphis-tigers,6
washington-state-cougars,6
byu-cougars,4
iowa-state-cyclones,4
hawaii-warriors,3
kansas-state-wildcats,3
iowa-hawkeyes,3
fresno-state-bulldogs,1
arkansas-state-red-wolves,1
