Teams,Borda Points
alabama-crimson-tide,1517
clemson-tigers,1430
georgia-bulldogs,1407
ohio-state-buckeyes,1288
oklahoma-sooners,1263
wisconsin-badgers,1227
auburn-tigers,1224
notre-dame-fighting-irish,1022
stanford-cardinal,992
washington-huskies,884
penn-state-nittany-lions,836
lsu-tigers,830
virginia-tech-hokies,795
west-virginia-mountaineers,793
tcu-horned-frogs,679
mississippi-state-bulldogs,654
boise-state-broncos,503
ucf-knights,496
michigan-wolverines,387
oregon-ducks,304
miami-fl-hurricanes,301
usc-trojans,252
arizona-state-sun-devils,140
oklahoma-state-cowboys,120
michigan-state-spartans,105
utah-utes,94
texas-am-aggies,93
houston-cougars,36
maryland-terrapins,30
colorado-buffaloes,25
iowa-hawkeyes,23
kentucky-wildcats,21
duke-blue-devils,10
north-carolina-state-wolfpack,10
hawaii-warriors,6
ole-miss-rebels,5
washington-state-cougars,4
south-florida-bulls,3
south-carolina-gamecocks,2
florida-state-seminoles,1
