Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1455
notre-dame-fighting-irish,1412
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1182
washington-state-cougars,1149
ucf-knights,1067
lsu-tigers,1065
ohio-state-buckeyes,1023
west-virginia-mountaineers,849
florida-gators,759
utah-state-aggies,717
penn-state-nittany-lions,717
washington-huskies,684
kentucky-wildcats,569
utah-utes,550
syracuse-orange,486
northwestern-wildcats,362
boise-state-broncos,341
mississippi-state-bulldogs,311
army-west-point-black-knights,227
pittsburgh-panthers,162
iowa-state-cyclones,158
fresno-state-bulldogs,129
north-carolina-state-wolfpack,57
cincinnati-bearcats,55
missouri-tigers,45
texas-am-aggies,39
auburn-tigers,15
stanford-cardinal,12
iowa-hawkeyes,10
uab-blazers,6
houston-cougars,4
wisconsin-badgers,3
troy-trojans,2
buffalo-bulls,2
