Teams,Borda Points
alabama-crimson-tide,1486
clemson-tigers,1443
georgia-bulldogs,1329
ohio-state-buckeyes,1245
wisconsin-badgers,1240
oklahoma-sooners,1231
auburn-tigers,1218
notre-dame-fighting-irish,1069
stanford-cardinal,885
lsu-tigers,827
virginia-tech-hokies,805
penn-state-nittany-lions,787
west-virginia-mountaineers,784
michigan-state-spartans,717
tcu-horned-frogs,671
usc-trojans,667
mississippi-state-bulldogs,587
boise-state-broncos,440
ucf-knights,440
michigan-wolverines,361
miami-fl-hurricanes,286
oregon-ducks,262
south-carolina-gamecocks,159
florida-gators,111
utah-utes,84
oklahoma-state-cowboys,82
boston-college-eagles,40
northwestern-wildcats,39
texas-am-aggies,37
maryland-terrapins,15
ole-miss-rebels,14
florida-state-seminoles,13
north-carolina-state-wolfpack,12
memphis-tigers,8
houston-cougars,7
washington-state-cougars,7
byu-cougars,6
hawaii-warriors,6
iowa-state-cyclones,6
kansas-state-wildcats,5
iowa-hawkeyes,5
fresno-state-bulldogs,2
arkansas-state-red-wolves,2
