Teams,Borda Points
alabama-crimson-tide,1517
clemson-tigers,1430
georgia-bulldogs,1407
ohio-state-buckeyes,1289
oklahoma-sooners,1263
wisconsin-badgers,1227
auburn-tigers,1225
notre-dame-fighting-irish,1024
stanford-cardinal,994
washington-huskies,889
penn-state-nittany-lions,843
lsu-tigers,835
virginia-tech-hokies,800
west-virginia-mountaineers,800
tcu-horned-frogs,686
mississippi-state-bulldogs,668
boise-state-broncos,530
michigan-wolverines,422
oregon-ducks,341
miami-fl-hurricanes,338
usc-trojans,283
arizona-state-sun-devils,175
oklahoma-state-cowboys,148
michigan-state-spartans,123
texas-am-aggies,112
utah-utes,108
boston-college-eagles,56
houston-cougars,45
maryland-terrapins,36
colorado-buffaloes,33
iowa-hawkeyes,31
kentucky-wildcats,29
duke-blue-devils,14
north-carolina-state-wolfpack,11
hawaii-warriors,9
ole-miss-rebels,7
south-florida-bulls,6
washington-state-cougars,5
south-carolina-gamecocks,4
florida-state-seminoles,2
