Teams,Borda Points
alabama-crimson-tide,1500
clemson-tigers,1435
notre-dame-fighting-irish,1381
michigan-wolverines,1304
georgia-bulldogs,1263
oklahoma-sooners,1181
west-virginia-mountaineers,1065
ohio-state-buckeyes,1025
lsu-tigers,1020
washington-state-cougars,1010
ucf-knights,1001
kentucky-wildcats,780
syracuse-orange,626
utah-state-aggies,588
texas-longhorns,561
fresno-state-bulldogs,510
boston-college-eagles,494
mississippi-state-bulldogs,487
florida-gators,405
washington-huskies,351
penn-state-nittany-lions,283
north-carolina-state-wolfpack,269
iowa-state-cyclones,234
michigan-state-spartans,219
cincinnati-bearcats,145
utah-utes,114
wisconsin-badgers,40
army-west-point-black-knights,33
uab-blazers,32
northwestern-wildcats,28
iowa-hawkeyes,19
purdue-boilermakers,16
boise-state-broncos,16
buffalo-bulls,12
oregon-ducks,10
san-diego-state-aztecs,5
duke-blue-devils,4
texas-am-aggies,4
houston-cougars,4
texas-tech-red-raiders,3
