Teams,Borda Points
alabama-crimson-tide,1486
clemson-tigers,1443
georgia-bulldogs,1327
ohio-state-buckeyes,1244
wisconsin-badgers,1237
oklahoma-sooners,1229
auburn-tigers,1218
notre-dame-fighting-irish,1064
washington-huskies,865
stanford-cardinal,854
lsu-tigers,801
virginia-tech-hokies,777
penn-state-nittany-lions,763
west-virginia-mountaineers,760
michigan-state-spartans,687
tcu-horned-frogs,645
usc-trojans,644
ucf-knights,431
boise-state-broncos,427
michigan-wolverines,349
miami-fl-hurricanes,280
oregon-ducks,258
south-carolina-gamecocks,156
florida-gators,111
oklahoma-state-cowboys,82
utah-utes,81
boston-college-eagles,40
northwestern-wildcats,39
texas-am-aggies,36
maryland-terrapins,15
ole-miss-rebels,14
florida-state-seminoles,13
north-carolina-state-wolfpack,12
houston-cougars,7
memphis-tigers,7
byu-cougars,6
hawaii-warriors,6
iowa-state-cyclones,6
washington-state-cougars,6
kansas-state-wildcats,5
iowa-hawkeyes,5
fresno-state-bulldogs,2
arkansas-state-red-wolves,2
