Teams,Borda Points
alabama-crimson-tide,1500
clemson-tigers,1435
notre-dame-fighting-irish,1381
michigan-wolverines,1304
georgia-bulldogs,1263
oklahoma-sooners,1181
west-virginia-mountaineers,1065
ohio-state-buckeyes,1025
lsu-tigers,1020
washington-state-cougars,1010
ucf-knights,1002
kentucky-wildcats,780
syracuse-orange,631
utah-state-aggies,596
texas-longhorns,567
fresno-state-bulldogs,513
boston-college-eagles,497
mississippi-state-bulldogs,493
florida-gators,415
washington-huskies,352
penn-state-nittany-lions,290
north-carolina-state-wolfpack,272
michigan-state-spartans,229
cincinnati-bearcats,155
utah-utes,123
auburn-tigers,108
wisconsin-badgers,43
army-west-point-black-knights,41
uab-blazers,35
northwestern-wildcats,31
purdue-boilermakers,21
iowa-hawkeyes,19
boise-state-broncos,17
buffalo-bulls,13
oregon-ducks,11
san-diego-state-aztecs,5
duke-blue-devils,4
texas-am-aggies,4
houston-cougars,4
texas-tech-red-raiders,3
