Teams,Borda Points
clemson-tigers,1525
alabama-crimson-tide,1462
ohio-state-buckeyes,1364
oklahoma-sooners,1356
notre-dame-fighting-irish,1286
lsu-tigers,1120
georgia-bulldogs,1104
florida-gators,1104
texas-longhorns,1077
washington-state-cougars,960
ucf-knights,899
kentucky-wildcats,822
washington-huskies,812
michigan-wolverines,749
syracuse-orange,690
texas-am-aggies,573
penn-state-nittany-lions,511
fresno-state-bulldogs,487
west-virginia-mountaineers,321
northwestern-wildcats,317
boise-state-broncos,220
utah-state-aggies,220
cincinnati-bearcats,199
iowa-hawkeyes,148
appalachian-state-mountaineers,122
stanford-cardinal,65
utah-utes,54
mississippi-state-bulldogs,54
uab-blazers,45
iowa-state-cyclones,31
auburn-tigers,20
oregon-ducks,15
missouri-tigers,10
georgia-southern-eagles,8
troy-trojans,8
oklahoma-state-cowboys,4
north-carolina-state-wolfpack,3
wisconsin-badgers,3
