Teams,Borda Points
alabama-crimson-tide,1474
ohio-state-buckeyes,1409
clemson-tigers,1346
notre-dame-fighting-irish,1312
lsu-tigers,1201
michigan-wolverines,1107
texas-longhorns,1105
georgia-bulldogs,1052
oklahoma-sooners,969
ucf-knights,956
florida-gators,900
oregon-ducks,887
west-virginia-mountaineers,702
kentucky-wildcats,676
north-carolina-state-wolfpack,603
texas-am-aggies,572
penn-state-nittany-lions,544
iowa-hawkeyes,306
cincinnati-bearcats,282
south-florida-bulls,277
mississippi-state-bulldogs,271
wisconsin-badgers,259
michigan-state-spartans,212
washington-state-cougars,158
stanford-cardinal,76
san-diego-state-aztecs,74
appalachian-state-mountaineers,65
usc-trojans,64
colorado-buffaloes,61
utah-state-aggies,53
miami-fl-hurricanes,51
utah-utes,37
duke-blue-devils,21
texas-tech-red-raiders,13
fresno-state-bulldogs,11
houston-cougars,4
maryland-terrapins,3
virginia-cavaliers,3
