Teams,Borda Points
alabama-crimson-tide,1475
clemson-tigers,1406
notre-dame-fighting-irish,1355
lsu-tigers,1282
michigan-wolverines,1208
texas-longhorns,1146
georgia-bulldogs,1099
oklahoma-sooners,1034
ucf-knights,968
florida-gators,963
ohio-state-buckeyes,952
kentucky-wildcats,728
west-virginia-mountaineers,722
washington-state-cougars,667
washington-huskies,655
texas-am-aggies,604
penn-state-nittany-lions,507
iowa-hawkeyes,483
oregon-ducks,441
wisconsin-badgers,355
south-florida-bulls,294
north-carolina-state-wolfpack,191
utah-utes,176
appalachian-state-mountaineers,88
texas-tech-red-raiders,62
utah-state-aggies,56
san-diego-state-aztecs,55
fresno-state-bulldogs,39
miami-fl-hurricanes,35
virginia-cavaliers,26
houston-cougars,22
purdue-boilermakers,20
michigan-state-spartans,8
cincinnati-bearcats,7
mississippi-state-bulldogs,4
auburn-tigers,4
uab-blazers,2
boston-college-eagles,2
