Teams,Borda Points
clemson-tigers,1525
alabama-crimson-tide,1462
ohio-state-buckeyes,1364
oklahoma-sooners,1356
notre-dame-fighting-irish,1286
lsu-tigers,1119
georgia-bulldogs,1103
florida-gators,1103
texas-longhorns,1076
washington-state-cougars,959
ucf-knights,898
kentucky-wildcats,820
washington-huskies,806
michigan-wolverines,745
syracuse-orange,684
texas-am-aggies,552
penn-state-nittany-lions,493
fresno-state-bulldogs,469
army-west-point-black-knights,420
west-virginia-mountaineers,298
northwestern-wildcats,285
utah-state-aggies,189
boise-state-broncos,186
cincinnati-bearcats,175
iowa-hawkeyes,124
appalachian-state-mountaineers,97
stanford-cardinal,54
mississippi-state-bulldogs,47
uab-blazers,33
iowa-state-cyclones,27
auburn-tigers,16
oregon-ducks,11
missouri-tigers,10
georgia-southern-eagles,6
troy-trojans,6
oklahoma-state-cowboys,3
north-carolina-state-wolfpack,2
wisconsin-badgers,2
