Teams,Borda Points
alabama-crimson-tide,1521
georgia-bulldogs,1416
clemson-tigers,1405
ohio-state-buckeyes,1357
oklahoma-sooners,1283
lsu-tigers,1241
stanford-cardinal,1055
notre-dame-fighting-irish,1034
auburn-tigers,960
washington-huskies,949
penn-state-nittany-lions,948
west-virginia-mountaineers,845
virginia-tech-hokies,819
mississippi-state-bulldogs,793
oklahoma-state-cowboys,596
ucf-knights,570
tcu-horned-frogs,522
wisconsin-badgers,507
michigan-wolverines,467
miami-fl-hurricanes,389
texas-am-aggies,227
boston-college-eagles,157
michigan-state-spartans,103
byu-cougars,91
boise-state-broncos,87
duke-blue-devils,81
iowa-hawkeyes,79
colorado-buffaloes,62
kentucky-wildcats,52
california-golden-bears,48
south-florida-bulls,20
texas-longhorns,16
north-carolina-state-wolfpack,13
arizona-state-sun-devils,10
utah-utes,9
missouri-tigers,9
north-texas-mean-green,8
san-diego-state-aztecs,8
south-carolina-gamecocks,5
syracuse-orange,3
washington-state-cougars,2
