Teams,Borda Points
alabama-crimson-tide,1475
clemson-tigers,1409
notre-dame-fighting-irish,1351
lsu-tigers,1295
michigan-wolverines,1220
georgia-bulldogs,1181
oklahoma-sooners,1115
ohio-state-buckeyes,1004
ucf-knights,1000
washington-state-cougars,919
kentucky-wildcats,889
west-virginia-mountaineers,876
penn-state-nittany-lions,722
florida-gators,722
texas-longhorns,709
utah-utes,586
houston-cougars,416
utah-state-aggies,354
iowa-hawkeyes,344
mississippi-state-bulldogs,211
syracuse-orange,204
virginia-cavaliers,186
boston-college-eagles,184
texas-am-aggies,145
washington-huskies,133
northwestern-wildcats,89
georgia-southern-eagles,76
cincinnati-bearcats,52
michigan-state-spartans,48
iowa-state-cyclones,44
south-florida-bulls,34
uab-blazers,27
oklahoma-state-cowboys,27
stanford-cardinal,19
wisconsin-badgers,14
oregon-ducks,12
army-west-point-black-knights,9
auburn-tigers,9
north-carolina-state-wolfpack,7
san-diego-state-aztecs,7
california-golden-bears,3
buffalo-bulls,2
