Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1458
notre-dame-fighting-irish,1409
georgia-bulldogs,1336
oklahoma-sooners,1266
ohio-state-buckeyes,1229
ucf-knights,1146
michigan-wolverines,1058
texas-longhorns,959
washington-huskies,897
florida-gators,876
washington-state-cougars,819
lsu-tigers,818
penn-state-nittany-lions,751
west-virginia-mountaineers,674
kentucky-wildcats,605
utah-utes,540
syracuse-orange,478
boise-state-broncos,410
mississippi-state-bulldogs,328
northwestern-wildcats,327
texas-am-aggies,288
army-west-point-black-knights,182
iowa-state-cyclones,123
fresno-state-bulldogs,106
missouri-tigers,94
north-carolina-state-wolfpack,41
cincinnati-bearcats,35
stanford-cardinal,11
iowa-hawkeyes,6
appalachian-state-mountaineers,2
buffalo-bulls,1
oregon-ducks,1
