Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1422
clemson-tigers,1409
ohio-state-buckeyes,1363
lsu-tigers,1238
oklahoma-sooners,1202
stanford-cardinal,1143
notre-dame-fighting-irish,1070
penn-state-nittany-lions,1005
auburn-tigers,990
washington-huskies,950
west-virginia-mountaineers,929
michigan-wolverines,732
wisconsin-badgers,699
miami-fl-hurricanes,618
kentucky-wildcats,591
texas-longhorns,355
oregon-ducks,342
byu-cougars,316
michigan-state-spartans,298
duke-blue-devils,291
mississippi-state-bulldogs,288
california-golden-bears,137
texas-tech-red-raiders,130
colorado-buffaloes,100
boise-state-broncos,72
virginia-tech-hokies,66
south-florida-bulls,64
oklahoma-state-cowboys,60
texas-am-aggies,56
south-carolina-gamecocks,41
florida-gators,37
syracuse-orange,36
iowa-hawkeyes,36
north-carolina-state-wolfpack,35
tcu-horned-frogs,32
north-texas-mean-green,17
utah-utes,13
cincinnati-bearcats,12
missouri-tigers,9
buffalo-bulls,9
san-diego-state-aztecs,8
ole-miss-rebels,8
maryland-terrapins,7
arizona-state-sun-devils,5
