Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1459
notre-dame-fighting-irish,1406
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1188
west-virginia-mountaineers,1111
washington-state-cougars,1052
ohio-state-buckeyes,1050
lsu-tigers,1019
ucf-knights,983
syracuse-orange,787
texas-longhorns,727
utah-state-aggies,690
florida-gators,577
penn-state-nittany-lions,545
washington-huskies,503
iowa-state-cyclones,498
cincinnati-bearcats,347
kentucky-wildcats,344
utah-utes,311
boston-college-eagles,258
boise-state-broncos,153
northwestern-wildcats,138
army-west-point-black-knights,135
mississippi-state-bulldogs,134
fresno-state-bulldogs,65
north-carolina-state-wolfpack,33
buffalo-bulls,32
michigan-state-spartans,31
pittsburgh-panthers,29
duke-blue-devils,21
texas-am-aggies,16
iowa-hawkeyes,8
arizona-state-sun-devils,6
auburn-tigers,3
stanford-cardinal,3
troy-trojans,2
