Teams,Borda Points
alabama-crimson-tide,1475
clemson-tigers,1409
notre-dame-fighting-irish,1351
lsu-tigers,1295
michigan-wolverines,1220
georgia-bulldogs,1181
oklahoma-sooners,1115
ohio-state-buckeyes,1004
ucf-knights,1000
washington-state-cougars,919
kentucky-wildcats,890
west-virginia-mountaineers,876
penn-state-nittany-lions,722
florida-gators,722
texas-longhorns,709
utah-utes,589
houston-cougars,420
iowa-hawkeyes,350
fresno-state-bulldogs,288
mississippi-state-bulldogs,213
syracuse-orange,207
virginia-cavaliers,192
boston-college-eagles,188
texas-am-aggies,148
washington-huskies,134
northwestern-wildcats,92
georgia-southern-eagles,78
cincinnati-bearcats,53
michigan-state-spartans,49
iowa-state-cyclones,48
south-florida-bulls,37
oklahoma-state-cowboys,30
uab-blazers,27
stanford-cardinal,22
wisconsin-badgers,17
oregon-ducks,12
army-west-point-black-knights,9
auburn-tigers,9
north-carolina-state-wolfpack,8
san-diego-state-aztecs,8
california-golden-bears,3
buffalo-bulls,2
