Teams,Borda Points
clemson-tigers,1525
alabama-crimson-tide,1462
ohio-state-buckeyes,1364
oklahoma-sooners,1356
notre-dame-fighting-irish,1286
lsu-tigers,1119
georgia-bulldogs,1103
florida-gators,1103
texas-longhorns,1076
washington-state-cougars,959
ucf-knights,899
kentucky-wildcats,820
washington-huskies,806
michigan-wolverines,745
syracuse-orange,684
texas-am-aggies,559
penn-state-nittany-lions,505
fresno-state-bulldogs,478
army-west-point-black-knights,432
west-virginia-mountaineers,315
boise-state-broncos,211
utah-state-aggies,209
cincinnati-bearcats,190
iowa-hawkeyes,148
appalachian-state-mountaineers,110
stanford-cardinal,63
utah-utes,56
mississippi-state-bulldogs,55
uab-blazers,41
iowa-state-cyclones,31
auburn-tigers,20
oregon-ducks,14
missouri-tigers,11
georgia-southern-eagles,6
troy-trojans,6
oklahoma-state-cowboys,3
north-carolina-state-wolfpack,2
wisconsin-badgers,2
