Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1422
clemson-tigers,1409
ohio-state-buckeyes,1363
lsu-tigers,1238
oklahoma-sooners,1201
stanford-cardinal,1143
notre-dame-fighting-irish,1067
penn-state-nittany-lions,1001
auburn-tigers,987
washington-huskies,946
west-virginia-mountaineers,923
ucf-knights,729
michigan-wolverines,699
wisconsin-badgers,668
miami-fl-hurricanes,575
kentucky-wildcats,542
texas-longhorns,315
oregon-ducks,303
byu-cougars,286
michigan-state-spartans,262
duke-blue-devils,251
mississippi-state-bulldogs,246
texas-tech-red-raiders,110
colorado-buffaloes,87
boise-state-broncos,58
south-florida-bulls,56
virginia-tech-hokies,55
oklahoma-state-cowboys,46
texas-am-aggies,44
south-carolina-gamecocks,33
florida-gators,32
iowa-hawkeyes,32
syracuse-orange,30
north-carolina-state-wolfpack,28
tcu-horned-frogs,26
utah-utes,11
north-texas-mean-green,11
cincinnati-bearcats,10
missouri-tigers,7
ole-miss-rebels,7
san-diego-state-aztecs,6
buffalo-bulls,6
maryland-terrapins,6
arizona-state-sun-devils,4
