Teams,Borda Points
alabama-crimson-tide,1521
georgia-bulldogs,1416
clemson-tigers,1405
ohio-state-buckeyes,1357
oklahoma-sooners,1283
lsu-tigers,1241
stanford-cardinal,1055
notre-dame-fighting-irish,1038
auburn-tigers,960
penn-state-nittany-lions,952
washington-huskies,950
west-virginia-mountaineers,849
virginia-tech-hokies,828
mississippi-state-bulldogs,800
ucf-knights,592
tcu-horned-frogs,541
wisconsin-badgers,521
michigan-wolverines,492
oregon-ducks,447
miami-fl-hurricanes,403
texas-am-aggies,236
boston-college-eagles,163
michigan-state-spartans,103
boise-state-broncos,89
byu-cougars,89
duke-blue-devils,81
iowa-hawkeyes,80
colorado-buffaloes,65
kentucky-wildcats,53
california-golden-bears,48
south-florida-bulls,20
texas-longhorns,17
north-carolina-state-wolfpack,13
arizona-state-sun-devils,11
missouri-tigers,10
utah-utes,9
north-texas-mean-green,8
san-diego-state-aztecs,8
south-carolina-gamecocks,5
syracuse-orange,3
washington-state-cougars,3
