Teams,Borda Points
alabama-crimson-tide,1474
ohio-state-buckeyes,1409
clemson-tigers,1346
notre-dame-fighting-irish,1312
lsu-tigers,1201
michigan-wolverines,1107
texas-longhorns,1105
georgia-bulldogs,1052
oklahoma-sooners,969
ucf-knights,952
florida-gators,896
oregon-ducks,887
west-virginia-mountaineers,682
kentucky-wildcats,657
washington-huskies,623
north-carolina-state-wolfpack,571
texas-am-aggies,543
penn-state-nittany-lions,509
iowa-hawkeyes,284
cincinnati-bearcats,267
mississippi-state-bulldogs,245
wisconsin-badgers,236
michigan-state-spartans,192
washington-state-cougars,144
san-diego-state-aztecs,70
stanford-cardinal,64
usc-trojans,58
colorado-buffaloes,57
appalachian-state-mountaineers,55
miami-fl-hurricanes,47
utah-state-aggies,43
utah-utes,30
duke-blue-devils,18
texas-tech-red-raiders,11
fresno-state-bulldogs,9
houston-cougars,4
maryland-terrapins,3
virginia-cavaliers,3
