Teams,Borda Points
alabama-crimson-tide,1517
clemson-tigers,1430
georgia-bulldogs,1407
ohio-state-buckeyes,1288
oklahoma-sooners,1263
wisconsin-badgers,1227
auburn-tigers,1224
notre-dame-fighting-irish,1027
stanford-cardinal,996
washington-huskies,895
penn-state-nittany-lions,849
lsu-tigers,849
virginia-tech-hokies,814
west-virginia-mountaineers,814
mississippi-state-bulldogs,690
boise-state-broncos,547
ucf-knights,545
michigan-wolverines,434
oregon-ducks,350
miami-fl-hurricanes,346
usc-trojans,289
arizona-state-sun-devils,176
oklahoma-state-cowboys,149
michigan-state-spartans,125
texas-am-aggies,113
utah-utes,111
boston-college-eagles,57
houston-cougars,45
maryland-terrapins,36
colorado-buffaloes,34
iowa-hawkeyes,32
kentucky-wildcats,29
duke-blue-devils,14
north-carolina-state-wolfpack,10
hawaii-warriors,9
ole-miss-rebels,7
south-florida-bulls,6
washington-state-cougars,5
south-carolina-gamecocks,4
florida-state-seminoles,2
