Teams,Borda Points
alabama-crimson-tide,1497
georgia-bulldogs,1403
ohio-state-buckeyes,1396
clemson-tigers,1311
notre-dame-fighting-irish,1293
west-virginia-mountaineers,1153
washington-huskies,1086
penn-state-nittany-lions,1079
texas-longhorns,937
ucf-knights,909
oklahoma-sooners,868
michigan-wolverines,859
lsu-tigers,780
florida-gators,702
wisconsin-badgers,701
miami-fl-hurricanes,585
oregon-ducks,501
kentucky-wildcats,476
colorado-buffaloes,407
north-carolina-state-wolfpack,328
auburn-tigers,328
texas-am-aggies,257
south-florida-bulls,145
mississippi-state-bulldogs,137
cincinnati-bearcats,114
iowa-hawkeyes,88
stanford-cardinal,60
washington-state-cougars,42
san-diego-state-aztecs,25
appalachian-state-mountaineers,11
utah-state-aggies,9
utah-utes,3
south-carolina-gamecocks,2
hawaii-warriors,1
