Teams,Borda Points
alabama-crimson-tide,1474
ohio-state-buckeyes,1409
clemson-tigers,1346
notre-dame-fighting-irish,1312
lsu-tigers,1201
michigan-wolverines,1107
texas-longhorns,1105
georgia-bulldogs,1052
oklahoma-sooners,969
ucf-knights,953
florida-gators,896
oregon-ducks,887
west-virginia-mountaineers,683
kentucky-wildcats,656
washington-huskies,621
north-carolina-state-wolfpack,566
texas-am-aggies,543
penn-state-nittany-lions,506
iowa-hawkeyes,288
cincinnati-bearcats,263
south-florida-bulls,250
mississippi-state-bulldogs,246
michigan-state-spartans,192
washington-state-cougars,138
stanford-cardinal,68
san-diego-state-aztecs,67
colorado-buffaloes,57
usc-trojans,56
appalachian-state-mountaineers,55
miami-fl-hurricanes,45
utah-state-aggies,43
utah-utes,33
duke-blue-devils,19
texas-tech-red-raiders,13
fresno-state-bulldogs,9
maryland-terrapins,3
houston-cougars,3
virginia-cavaliers,2
