Teams,Borda Points
alabama-crimson-tide,1497
georgia-bulldogs,1403
ohio-state-buckeyes,1396
clemson-tigers,1311
notre-dame-fighting-irish,1293
west-virginia-mountaineers,1153
washington-huskies,1086
penn-state-nittany-lions,1081
texas-longhorns,941
ucf-knights,912
oklahoma-sooners,875
michigan-wolverines,865
lsu-tigers,787
wisconsin-badgers,720
florida-gators,718
oregon-ducks,541
kentucky-wildcats,512
colorado-buffaloes,451
north-carolina-state-wolfpack,382
auburn-tigers,375
texas-am-aggies,302
south-florida-bulls,178
mississippi-state-bulldogs,170
cincinnati-bearcats,152
iowa-hawkeyes,114
stanford-cardinal,70
washington-state-cougars,58
san-diego-state-aztecs,37
tcu-horned-frogs,26
appalachian-state-mountaineers,15
utah-state-aggies,13
south-carolina-gamecocks,3
utah-utes,2
hawaii-warriors,2
