Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1459
notre-dame-fighting-irish,1406
michigan-wolverines,1327
georgia-bulldogs,1288
oklahoma-sooners,1188
west-virginia-mountaineers,1111
washington-state-cougars,1052
ohio-state-buckeyes,1050
lsu-tigers,1019
ucf-knights,983
syracuse-orange,787
texas-longhorns,726
utah-state-aggies,690
florida-gators,575
penn-state-nittany-lions,542
washington-huskies,501
iowa-state-cyclones,497
cincinnati-bearcats,344
kentucky-wildcats,338
utah-utes,308
boston-college-eagles,257
boise-state-broncos,148
northwestern-wildcats,139
mississippi-state-bulldogs,133
army-west-point-black-knights,129
uab-blazers,80
fresno-state-bulldogs,61
michigan-state-spartans,32
buffalo-bulls,31
north-carolina-state-wolfpack,30
duke-blue-devils,21
texas-am-aggies,16
iowa-hawkeyes,8
arizona-state-sun-devils,6
auburn-tigers,3
stanford-cardinal,3
troy-trojans,1
