Teams,Borda Points
alabama-crimson-tide,1517
clemson-tigers,1430
georgia-bulldogs,1407
ohio-state-buckeyes,1288
oklahoma-sooners,1263
wisconsin-badgers,1227
auburn-tigers,1224
notre-dame-fighting-irish,1022
stanford-cardinal,992
washington-huskies,885
penn-state-nittany-lions,836
lsu-tigers,830
west-virginia-mountaineers,796
virginia-tech-hokies,794
tcu-horned-frogs,680
mississippi-state-bulldogs,656
boise-state-broncos,504
ucf-knights,498
michigan-wolverines,392
oregon-ducks,308
miami-fl-hurricanes,307
usc-trojans,259
arizona-state-sun-devils,142
oklahoma-state-cowboys,126
texas-am-aggies,97
utah-utes,93
boston-college-eagles,45
houston-cougars,35
maryland-terrapins,31
iowa-hawkeyes,27
colorado-buffaloes,26
kentucky-wildcats,21
duke-blue-devils,10
north-carolina-state-wolfpack,9
hawaii-warriors,5
ole-miss-rebels,5
south-florida-bulls,4
south-carolina-gamecocks,4
washington-state-cougars,4
florida-state-seminoles,2
