Teams,Borda Points
alabama-crimson-tide,1497
georgia-bulldogs,1405
ohio-state-buckeyes,1395
clemson-tigers,1278
lsu-tigers,1233
notre-dame-fighting-irish,1216
oklahoma-sooners,1193
auburn-tigers,1002
west-virginia-mountaineers,998
washington-huskies,978
penn-state-nittany-lions,920
ucf-knights,759
kentucky-wildcats,707
stanford-cardinal,700
michigan-wolverines,687
wisconsin-badgers,642
miami-fl-hurricanes,600
oregon-ducks,462
texas-longhorns,403
michigan-state-spartans,282
colorado-buffaloes,226
florida-gators,211
north-carolina-state-wolfpack,119
virginia-tech-hokies,89
oklahoma-state-cowboys,88
boise-state-broncos,86
south-florida-bulls,84
syracuse-orange,76
cincinnati-bearcats,35
iowa-hawkeyes,34
texas-am-aggies,31
washington-state-cougars,14
maryland-terrapins,10
california-golden-bears,10
missouri-tigers,8
arizona-state-sun-devils,3
byu-cougars,3
mississippi-state-bulldogs,3
boston-college-eagles,3
appalachian-state-mountaineers,2
duke-blue-devils,1
hawaii-warriors,1
san-diego-state-aztecs,1
