Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1422
clemson-tigers,1409
ohio-state-buckeyes,1363
lsu-tigers,1238
oklahoma-sooners,1201
stanford-cardinal,1143
notre-dame-fighting-irish,1067
penn-state-nittany-lions,1001
auburn-tigers,987
washington-huskies,946
west-virginia-mountaineers,924
ucf-knights,736
michigan-wolverines,708
wisconsin-badgers,679
miami-fl-hurricanes,595
texas-longhorns,347
oregon-ducks,336
byu-cougars,312
michigan-state-spartans,287
duke-blue-devils,286
mississippi-state-bulldogs,285
california-golden-bears,138
texas-tech-red-raiders,127
colorado-buffaloes,98
boise-state-broncos,70
south-florida-bulls,62
virginia-tech-hokies,62
oklahoma-state-cowboys,60
texas-am-aggies,54
south-carolina-gamecocks,40
florida-gators,37
syracuse-orange,36
iowa-hawkeyes,36
north-carolina-state-wolfpack,33
tcu-horned-frogs,31
north-texas-mean-green,17
utah-utes,13
cincinnati-bearcats,12
missouri-tigers,9
buffalo-bulls,9
ole-miss-rebels,8
san-diego-state-aztecs,7
maryland-terrapins,7
arizona-state-sun-devils,5
