Teams,Borda Points
alabama-crimson-tide,1486
clemson-tigers,1443
georgia-bulldogs,1327
ohio-state-buckeyes,1244
wisconsin-badgers,1237
oklahoma-sooners,1229
auburn-tigers,1218
notre-dame-fighting-irish,1064
washington-huskies,862
stanford-cardinal,852
lsu-tigers,796
virginia-tech-hokies,773
penn-state-nittany-lions,762
west-virginia-mountaineers,752
michigan-state-spartans,683
usc-trojans,635
tcu-horned-frogs,633
mississippi-state-bulldogs,547
boise-state-broncos,413
michigan-wolverines,340
miami-fl-hurricanes,268
oregon-ducks,247
south-carolina-gamecocks,153
florida-gators,107
oklahoma-state-cowboys,80
utah-utes,78
boston-college-eagles,38
northwestern-wildcats,37
texas-am-aggies,35
maryland-terrapins,14
ole-miss-rebels,14
florida-state-seminoles,12
north-carolina-state-wolfpack,12
memphis-tigers,8
houston-cougars,7
washington-state-cougars,7
byu-cougars,6
hawaii-warriors,6
iowa-state-cyclones,5
kansas-state-wildcats,5
iowa-hawkeyes,4
fresno-state-bulldogs,2
arkansas-state-red-wolves,2
