Teams,Borda Points
alabama-crimson-tide,1486
clemson-tigers,1443
georgia-bulldogs,1327
ohio-state-buckeyes,1244
wisconsin-badgers,1238
oklahoma-sooners,1229
auburn-tigers,1219
notre-dame-fighting-irish,1070
washington-huskies,882
lsu-tigers,826
virginia-tech-hokies,802
penn-state-nittany-lions,789
west-virginia-mountaineers,787
michigan-state-spartans,713
usc-trojans,674
tcu-horned-frogs,670
mississippi-state-bulldogs,589
boise-state-broncos,442
ucf-knights,441
michigan-wolverines,362
miami-fl-hurricanes,286
oregon-ducks,262
south-carolina-gamecocks,159
florida-gators,111
utah-utes,83
oklahoma-state-cowboys,82
boston-college-eagles,40
northwestern-wildcats,39
texas-am-aggies,37
maryland-terrapins,15
ole-miss-rebels,14
florida-state-seminoles,13
north-carolina-state-wolfpack,12
memphis-tigers,8
houston-cougars,7
washington-state-cougars,7
byu-cougars,6
hawaii-warriors,6
iowa-state-cyclones,6
kansas-state-wildcats,5
iowa-hawkeyes,5
fresno-state-bulldogs,2
arkansas-state-red-wolves,2
