Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
chadd-cripe,2019,1,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,lsu-tigers,notre-dame-fighting-irish,florida-gators,michigan-wolverines,oregon-ducks,texas-longhorns,texas-am-aggies,utah-utes,ucf-knights,washington-huskies,auburn-tigers,penn-state-nittany-lions,washington-state-cougars,syracuse-orange,iowa-hawkeyes,iowa-state-cyclones,stanford-cardinal,army-west-point-black-knights,appalachian-state-mountaineers,utah-state-aggies
chris-murray,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,texas-longhorns,oklahoma-sooners,lsu-tigers,notre-dame-fighting-irish,florida-gators,michigan-wolverines,washington-huskies,oregon-ducks,texas-am-aggies,utah-utes,auburn-tigers,penn-state-nittany-lions,wisconsin-badgers,ucf-knights,michigan-state-spartans,washington-state-cougars,iowa-hawkeyes,stanford-cardinal,syracuse-orange,boise-state-broncos,usc-trojans
chuck-carlton,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,michigan-wolverines,ohio-state-buckeyes,notre-dame-fighting-irish,florida-gators,texas-longhorns,texas-am-aggies,lsu-tigers,utah-utes,oregon-ducks,washington-huskies,penn-state-nittany-lions,ucf-knights,auburn-tigers,washington-state-cougars,iowa-state-cyclones,iowa-hawkeyes,stanford-cardinal,syracuse-orange,tcu-horned-frogs,wisconsin-badgers,nebraska-cornhuskers
conor-oneill,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,notre-dame-fighting-irish,oklahoma-sooners,lsu-tigers,michigan-wolverines,florida-gators,oregon-ducks,texas-longhorns,penn-state-nittany-lions,utah-utes,texas-am-aggies,iowa-state-cyclones,tcu-horned-frogs,ucf-knights,michigan-state-spartans,washington-huskies,virginia-cavaliers,nebraska-cornhuskers,auburn-tigers,boise-state-broncos,syracuse-orange,washington-state-cougars
dave-reardon,2019,1,clemson-tigers,georgia-bulldogs,alabama-crimson-tide,oklahoma-sooners,florida-gators,ohio-state-buckeyes,texas-am-aggies,lsu-tigers,michigan-wolverines,oregon-ducks,texas-longhorns,notre-dame-fighting-irish,michigan-state-spartans,washington-huskies,auburn-tigers,iowa-hawkeyes,utah-utes,wisconsin-badgers,tcu-horned-frogs,south-carolina-gamecocks,penn-state-nittany-lions,syracuse-orange,northwestern-wildcats,washington-state-cougars,virginia-cavaliers
david-briggs,2019,1,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,michigan-wolverines,lsu-tigers,texas-longhorns,florida-gators,texas-am-aggies,notre-dame-fighting-irish,oregon-ducks,washington-huskies,auburn-tigers,iowa-state-cyclones,utah-utes,wisconsin-badgers,army-west-point-black-knights,penn-state-nittany-lions,nebraska-cornhuskers,iowa-hawkeyes,ucf-knights,michigan-state-spartans,washington-state-cougars,syracuse-orange
davis-potter,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,florida-gators,lsu-tigers,oregon-ducks,michigan-wolverines,texas-longhorns,notre-dame-fighting-irish,texas-am-aggies,utah-utes,washington-huskies,stanford-cardinal,iowa-hawkeyes,wisconsin-badgers,auburn-tigers,penn-state-nittany-lions,iowa-state-cyclones,ucf-knights,missouri-tigers,west-virginia-mountaineers,washington-state-cougars,arizona-wildcats
don-williams,2019,1,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,michigan-wolverines,lsu-tigers,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,texas-am-aggies,florida-gators,texas-longhorns,oregon-ducks,utah-utes,auburn-tigers,penn-state-nittany-lions,washington-huskies,iowa-state-cyclones,syracuse-orange,missouri-tigers,washington-state-cougars,iowa-hawkeyes,wisconsin-badgers,ucf-knights,michigan-state-spartans,virginia-cavaliers
doug-lesmerises,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,michigan-wolverines,oklahoma-sooners,notre-dame-fighting-irish,ohio-state-buckeyes,texas-longhorns,washington-huskies,lsu-tigers,oregon-ducks,nebraska-cornhuskers,penn-state-nittany-lions,texas-am-aggies,florida-gators,washington-state-cougars,utah-utes,ucf-knights,utah-state-aggies,michigan-state-spartans,wisconsin-badgers,syracuse-orange,northwestern-wildcats,iowa-hawkeyes,army-west-point-black-knights
dylan-sinn,2019,1,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,lsu-tigers,notre-dame-fighting-irish,texas-am-aggies,michigan-wolverines,penn-state-nittany-lions,texas-longhorns,florida-gators,washington-huskies,utah-utes,wisconsin-badgers,oregon-ducks,missouri-tigers,washington-state-cougars,ucf-knights,auburn-tigers,iowa-hawkeyes,stanford-cardinal,iowa-state-cyclones,michigan-state-spartans,nebraska-cornhuskers
eric-boynton,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,lsu-tigers,michigan-wolverines,utah-utes,washington-huskies,texas-longhorns,florida-gators,texas-am-aggies,oregon-ducks,wisconsin-badgers,penn-state-nittany-lions,notre-dame-fighting-irish,iowa-hawkeyes,michigan-state-spartans,ucf-knights,auburn-tigers,iowa-state-cyclones,syracuse-orange,missouri-tigers,washington-state-cougars,northwestern-wildcats
eric-hansen,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,lsu-tigers,utah-utes,notre-dame-fighting-irish,texas-longhorns,michigan-wolverines,washington-huskies,syracuse-orange,penn-state-nittany-lions,florida-gators,oregon-ducks,iowa-state-cyclones,auburn-tigers,virginia-cavaliers,ucf-knights,michigan-state-spartans,stanford-cardinal,miami-fl-hurricanes,army-west-point-black-knights,wisconsin-badgers
garland-gillen,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,lsu-tigers,florida-gators,michigan-wolverines,ohio-state-buckeyes,texas-longhorns,texas-am-aggies,notre-dame-fighting-irish,oregon-ducks,auburn-tigers,penn-state-nittany-lions,washington-huskies,wisconsin-badgers,army-west-point-black-knights,iowa-hawkeyes,ucf-knights,mississippi-state-bulldogs,iowa-state-cyclones,northwestern-wildcats,syracuse-orange,utah-utes,michigan-state-spartans
gary-horowitz,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,florida-gators,michigan-wolverines,texas-longhorns,notre-dame-fighting-irish,lsu-tigers,oregon-ducks,texas-am-aggies,penn-state-nittany-lions,utah-utes,ucf-knights,washington-huskies,auburn-tigers,syracuse-orange,wisconsin-badgers,iowa-hawkeyes,stanford-cardinal,michigan-state-spartans,missouri-tigers,boise-state-broncos,nebraska-cornhuskers
gene-henley,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,lsu-tigers,michigan-wolverines,texas-longhorns,notre-dame-fighting-irish,oregon-ducks,florida-gators,penn-state-nittany-lions,texas-am-aggies,washington-huskies,utah-utes,iowa-hawkeyes,ucf-knights,missouri-tigers,auburn-tigers,wisconsin-badgers,michigan-state-spartans,syracuse-orange,washington-state-cougars,iowa-state-cyclones,northwestern-wildcats
james-kratch,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,lsu-tigers,michigan-wolverines,oklahoma-sooners,florida-gators,oregon-ducks,michigan-state-spartans,ohio-state-buckeyes,texas-longhorns,notre-dame-fighting-irish,utah-utes,texas-am-aggies,washington-huskies,auburn-tigers,ucf-knights,iowa-state-cyclones,missouri-tigers,nebraska-cornhuskers,iowa-hawkeyes,penn-state-nittany-lions,army-west-point-black-knights,boise-state-broncos,syracuse-orange
jerry-dipaola,2019,1,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,lsu-tigers,florida-gators,oregon-ducks,notre-dame-fighting-irish,texas-longhorns,washington-huskies,iowa-hawkeyes,auburn-tigers,utah-utes,wisconsin-badgers,texas-am-aggies,miami-fl-hurricanes,penn-state-nittany-lions,nebraska-cornhuskers,ucf-knights,michigan-state-spartans,iowa-state-cyclones,washington-state-cougars,northwestern-wildcats
jim-holder,2019,1,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,georgia-bulldogs,michigan-wolverines,lsu-tigers,florida-gators,texas-longhorns,notre-dame-fighting-irish,utah-utes,oregon-ducks,tcu-horned-frogs,michigan-state-spartans,washington-huskies,miami-fl-hurricanes,texas-am-aggies,penn-state-nittany-lions,iowa-hawkeyes,auburn-tigers,ucf-knights,mississippi-state-bulldogs,iowa-state-cyclones,stanford-cardinal,wisconsin-badgers
jim-polzin,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,michigan-wolverines,ohio-state-buckeyes,lsu-tigers,florida-gators,texas-longhorns,notre-dame-fighting-irish,washington-huskies,texas-am-aggies,oregon-ducks,utah-utes,michigan-state-spartans,ucf-knights,auburn-tigers,penn-state-nittany-lions,iowa-state-cyclones,washington-state-cougars,tcu-horned-frogs,nebraska-cornhuskers,wisconsin-badgers,northwestern-wildcats,iowa-hawkeyes
joe-dubin,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,lsu-tigers,oklahoma-sooners,ohio-state-buckeyes,michigan-wolverines,florida-gators,texas-longhorns,notre-dame-fighting-irish,texas-am-aggies,oregon-ducks,washington-huskies,penn-state-nittany-lions,auburn-tigers,utah-utes,wisconsin-badgers,iowa-hawkeyes,ucf-knights,washington-state-cougars,michigan-state-spartans,northwestern-wildcats,iowa-state-cyclones,syracuse-orange,mississippi-state-bulldogs
john-bednarowski,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,lsu-tigers,florida-gators,notre-dame-fighting-irish,michigan-wolverines,auburn-tigers,texas-longhorns,texas-am-aggies,penn-state-nittany-lions,washington-huskies,wisconsin-badgers,ucf-knights,michigan-state-spartans,utah-utes,washington-state-cougars,army-west-point-black-knights,oregon-ducks,iowa-state-cyclones,uab-blazers,mississippi-state-bulldogs,tcu-horned-frogs
john-clay,2019,1,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,michigan-wolverines,florida-gators,lsu-tigers,texas-longhorns,utah-utes,oregon-ducks,notre-dame-fighting-irish,texas-am-aggies,washington-huskies,iowa-hawkeyes,michigan-state-spartans,penn-state-nittany-lions,stanford-cardinal,auburn-tigers,tcu-horned-frogs,ucf-knights,wisconsin-badgers,washington-state-cougars,iowa-state-cyclones,miami-fl-hurricanes
jon-johnson,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,michigan-wolverines,lsu-tigers,texas-longhorns,texas-am-aggies,florida-gators,oregon-ducks,auburn-tigers,utah-utes,washington-huskies,notre-dame-fighting-irish,penn-state-nittany-lions,army-west-point-black-knights,wisconsin-badgers,washington-state-cougars,mississippi-state-bulldogs,michigan-state-spartans,iowa-hawkeyes,syracuse-orange,iowa-state-cyclones,ucf-knights
jon-wilner,2019,1,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,michigan-wolverines,georgia-bulldogs,utah-utes,lsu-tigers,iowa-state-cyclones,oregon-ducks,texas-longhorns,notre-dame-fighting-irish,ohio-state-buckeyes,michigan-state-spartans,missouri-tigers,florida-gators,army-west-point-black-knights,stanford-cardinal,syracuse-orange,washington-huskies,virginia-tech-hokies,fresno-state-bulldogs,nebraska-cornhuskers,cincinnati-bearcats,washington-state-cougars,texas-am-aggies
josh-furlong,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,lsu-tigers,ohio-state-buckeyes,florida-gators,michigan-wolverines,notre-dame-fighting-irish,texas-am-aggies,washington-huskies,texas-longhorns,utah-utes,oregon-ducks,penn-state-nittany-lions,auburn-tigers,ucf-knights,iowa-hawkeyes,michigan-state-spartans,nebraska-cornhuskers,wisconsin-badgers,mississippi-state-bulldogs,missouri-tigers,stanford-cardinal,tcu-horned-frogs
kirk-bohls,2019,1,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,lsu-tigers,utah-utes,florida-gators,georgia-bulldogs,oklahoma-sooners,oregon-ducks,michigan-wolverines,texas-longhorns,notre-dame-fighting-irish,washington-huskies,iowa-state-cyclones,northwestern-wildcats,ucf-knights,army-west-point-black-knights,texas-am-aggies,syracuse-orange,auburn-tigers,penn-state-nittany-lions,nebraska-cornhuskers,miami-fl-hurricanes,wisconsin-badgers,missouri-tigers
lauren-brownlow,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,michigan-wolverines,lsu-tigers,florida-gators,texas-longhorns,utah-utes,texas-am-aggies,washington-huskies,penn-state-nittany-lions,oregon-ducks,iowa-hawkeyes,auburn-tigers,ucf-knights,syracuse-orange,wisconsin-badgers,michigan-state-spartans,boise-state-broncos,appalachian-state-mountaineers,virginia-cavaliers,army-west-point-black-knights
marc-weiszer,2019,1,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,lsu-tigers,notre-dame-fighting-irish,florida-gators,texas-longhorns,michigan-wolverines,washington-huskies,oregon-ducks,texas-am-aggies,penn-state-nittany-lions,auburn-tigers,utah-utes,michigan-state-spartans,ucf-knights,iowa-hawkeyes,wisconsin-badgers,mississippi-state-bulldogs,iowa-state-cyclones,stanford-cardinal,washington-state-cougars,missouri-tigers
mark-whicker,2019,1,clemson-tigers,alabama-crimson-tide,florida-gators,oklahoma-sooners,texas-longhorns,georgia-bulldogs,michigan-wolverines,lsu-tigers,texas-am-aggies,washington-huskies,auburn-tigers,oregon-ducks,notre-dame-fighting-irish,ohio-state-buckeyes,utah-utes,michigan-state-spartans,penn-state-nittany-lions,ucf-knights,stanford-cardinal,wisconsin-badgers,northwestern-wildcats,memphis-tigers,nebraska-cornhuskers,virginia-cavaliers,syracuse-orange
matt-baker,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,lsu-tigers,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,florida-gators,michigan-wolverines,auburn-tigers,texas-am-aggies,oregon-ducks,utah-utes,penn-state-nittany-lions,wisconsin-badgers,washington-huskies,mississippi-state-bulldogs,south-carolina-gamecocks,missouri-tigers,iowa-hawkeyes,michigan-state-spartans,texas-longhorns,iowa-state-cyclones,ucf-knights,boise-state-broncos
matt-brown,2019,1,clemson-tigers,alabama-crimson-tide,lsu-tigers,texas-longhorns,georgia-bulldogs,oklahoma-sooners,michigan-wolverines,ohio-state-buckeyes,oregon-ducks,utah-utes,notre-dame-fighting-irish,penn-state-nittany-lions,florida-gators,texas-am-aggies,washington-huskies,auburn-tigers,iowa-state-cyclones,michigan-state-spartans,iowa-hawkeyes,cincinnati-bearcats,syracuse-orange,ucf-knights,oklahoma-state-cowboys,boise-state-broncos,virginia-cavaliers
matt-mccoy,2019,1,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,lsu-tigers,notre-dame-fighting-irish,texas-longhorns,michigan-wolverines,florida-gators,washington-huskies,texas-am-aggies,auburn-tigers,oregon-ducks,wisconsin-badgers,penn-state-nittany-lions,utah-utes,nebraska-cornhuskers,michigan-state-spartans,ucf-knights,syracuse-orange,iowa-state-cyclones,boise-state-broncos,northwestern-wildcats,cincinnati-bearcats
michael-lev,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,lsu-tigers,oklahoma-sooners,florida-gators,michigan-wolverines,ohio-state-buckeyes,notre-dame-fighting-irish,texas-longhorns,texas-am-aggies,utah-utes,oregon-ducks,auburn-tigers,washington-huskies,penn-state-nittany-lions,iowa-hawkeyes,iowa-state-cyclones,michigan-state-spartans,nebraska-cornhuskers,wisconsin-badgers,missouri-tigers,mississippi-state-bulldogs,tcu-horned-frogs,cincinnati-bearcats
michael-vega,2019,1,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,lsu-tigers,florida-gators,notre-dame-fighting-irish,texas-longhorns,washington-huskies,texas-am-aggies,penn-state-nittany-lions,utah-utes,auburn-tigers,oregon-ducks,syracuse-orange,ucf-knights,washington-state-cougars,iowa-hawkeyes,wisconsin-badgers,virginia-cavaliers,stanford-cardinal,northwestern-wildcats,iowa-state-cyclones
nate-mink,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,texas-longhorns,oklahoma-sooners,lsu-tigers,ohio-state-buckeyes,oregon-ducks,michigan-wolverines,florida-gators,washington-huskies,notre-dame-fighting-irish,penn-state-nittany-lions,ucf-knights,texas-am-aggies,utah-utes,syracuse-orange,northwestern-wildcats,stanford-cardinal,auburn-tigers,wisconsin-badgers,virginia-cavaliers,fresno-state-bulldogs,army-west-point-black-knights,missouri-tigers
neill-ostrout,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,michigan-wolverines,florida-gators,notre-dame-fighting-irish,lsu-tigers,texas-longhorns,penn-state-nittany-lions,texas-am-aggies,washington-huskies,utah-utes,ucf-knights,wisconsin-badgers,auburn-tigers,nebraska-cornhuskers,oregon-ducks,syracuse-orange,iowa-hawkeyes,boise-state-broncos,washington-state-cougars,missouri-tigers,army-west-point-black-knights
norm-wood,2019,1,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,lsu-tigers,oklahoma-sooners,michigan-wolverines,florida-gators,texas-longhorns,notre-dame-fighting-irish,auburn-tigers,washington-huskies,texas-am-aggies,michigan-state-spartans,iowa-hawkeyes,oregon-ducks,ucf-knights,miami-fl-hurricanes,utah-utes,penn-state-nittany-lions,mississippi-state-bulldogs,wisconsin-badgers,stanford-cardinal,iowa-state-cyclones,south-carolina-gamecocks
pat-dooley,2019,1,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,michigan-wolverines,georgia-bulldogs,lsu-tigers,oregon-ducks,penn-state-nittany-lions,ohio-state-buckeyes,texas-longhorns,florida-gators,washington-huskies,notre-dame-fighting-irish,utah-utes,wisconsin-badgers,washington-state-cougars,syracuse-orange,texas-am-aggies,missouri-tigers,virginia-cavaliers,boise-state-broncos,ucf-knights,iowa-hawkeyes,michigan-state-spartans,miami-fl-hurricanes
rece-davis,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,lsu-tigers,auburn-tigers,utah-utes,oregon-ducks,texas-longhorns,notre-dame-fighting-irish,michigan-wolverines,washington-huskies,florida-gators,iowa-state-cyclones,penn-state-nittany-lions,michigan-state-spartans,iowa-hawkeyes,nebraska-cornhuskers,ucf-knights,syracuse-orange,wisconsin-badgers,tcu-horned-frogs,cincinnati-bearcats
rob-long,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,lsu-tigers,texas-longhorns,michigan-wolverines,florida-gators,oregon-ducks,penn-state-nittany-lions,texas-am-aggies,auburn-tigers,washington-huskies,syracuse-orange,utah-utes,iowa-state-cyclones,mississippi-state-bulldogs,wisconsin-badgers,ucf-knights,stanford-cardinal,washington-state-cougars,miami-fl-hurricanes,northwestern-wildcats
robert-cessna,2019,1,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,michigan-wolverines,notre-dame-fighting-irish,ohio-state-buckeyes,florida-gators,texas-longhorns,utah-utes,washington-huskies,lsu-tigers,texas-am-aggies,ucf-knights,nebraska-cornhuskers,iowa-hawkeyes,oregon-ducks,iowa-state-cyclones,miami-fl-hurricanes,wisconsin-badgers,boise-state-broncos,missouri-tigers,northwestern-wildcats,washington-state-cougars,penn-state-nittany-lions
ryan-aber,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,michigan-wolverines,florida-gators,notre-dame-fighting-irish,lsu-tigers,washington-huskies,penn-state-nittany-lions,oregon-ducks,texas-am-aggies,wisconsin-badgers,washington-state-cougars,iowa-state-cyclones,texas-longhorns,utah-utes,auburn-tigers,syracuse-orange,stanford-cardinal,michigan-state-spartans,northwestern-wildcats,boise-state-broncos,iowa-hawkeyes
sam-mckewon,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,michigan-wolverines,oregon-ducks,ohio-state-buckeyes,notre-dame-fighting-irish,utah-utes,lsu-tigers,florida-gators,texas-longhorns,miami-fl-hurricanes,missouri-tigers,iowa-hawkeyes,texas-am-aggies,washington-huskies,auburn-tigers,nebraska-cornhuskers,michigan-state-spartans,iowa-state-cyclones,minnesota-golden-gophers,arizona-state-sun-devils,mississippi-state-bulldogs,penn-state-nittany-lions
soren-petro,2019,1,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,michigan-wolverines,lsu-tigers,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,notre-dame-fighting-irish,utah-utes,oregon-ducks,michigan-state-spartans,florida-gators,texas-am-aggies,penn-state-nittany-lions,iowa-state-cyclones,washington-huskies,texas-longhorns,nebraska-cornhuskers,tcu-horned-frogs,iowa-hawkeyes,washington-state-cougars,missouri-tigers,ucf-knights,miami-fl-hurricanes
steve-batterson,2019,1,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,texas-longhorns,ohio-state-buckeyes,michigan-wolverines,florida-gators,oklahoma-sooners,lsu-tigers,utah-utes,notre-dame-fighting-irish,texas-am-aggies,oregon-ducks,michigan-state-spartans,washington-huskies,auburn-tigers,wisconsin-badgers,ucf-knights,iowa-state-cyclones,iowa-hawkeyes,mississippi-state-bulldogs,stanford-cardinal,washington-state-cougars,penn-state-nittany-lions,army-west-point-black-knights
steve-virgen,2019,1,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,lsu-tigers,florida-gators,notre-dame-fighting-irish,texas-longhorns,washington-huskies,texas-am-aggies,oregon-ducks,auburn-tigers,penn-state-nittany-lions,utah-utes,wisconsin-badgers,ucf-knights,iowa-hawkeyes,michigan-state-spartans,syracuse-orange,miami-fl-hurricanes,stanford-cardinal,northwestern-wildcats,washington-state-cougars
