Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
aaron-mcmann,2019,10,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,lsu-tigers,penn-state-nittany-lions,florida-gators,georgia-bulldogs,oregon-ducks,oklahoma-sooners,utah-utes,auburn-tigers,minnesota-golden-gophers,southern-methodist-mustangs,wisconsin-badgers,michigan-wolverines,baylor-bears,notre-dame-fighting-irish,cincinnati-bearcats,iowa-hawkeyes,wake-forest-demon-deacons,boise-state-broncos,appalachian-state-mountaineers,kansas-state-wildcats,memphis-tigers,pittsburgh-panthers
adam-zucker,2019,10,ohio-state-buckeyes,alabama-crimson-tide,lsu-tigers,clemson-tigers,penn-state-nittany-lions,florida-gators,oregon-ducks,utah-utes,oklahoma-sooners,georgia-bulldogs,auburn-tigers,baylor-bears,minnesota-golden-gophers,michigan-wolverines,notre-dame-fighting-irish,cincinnati-bearcats,wisconsin-badgers,southern-methodist-mustangs,memphis-tigers,wake-forest-demon-deacons,appalachian-state-mountaineers,boise-state-broncos,navy-midshipmen,iowa-hawkeyes,north-dakota-state-bison
andy-greder,2019,10,ohio-state-buckeyes,lsu-tigers,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,florida-gators,georgia-bulldogs,oregon-ducks,utah-utes,oklahoma-sooners,baylor-bears,auburn-tigers,minnesota-golden-gophers,cincinnati-bearcats,michigan-wolverines,notre-dame-fighting-irish,wisconsin-badgers,iowa-hawkeyes,southern-methodist-mustangs,boise-state-broncos,appalachian-state-mountaineers,kansas-state-wildcats,memphis-tigers,ucf-knights,wake-forest-demon-deacons
audrey-dahlgren,2019,10,alabama-crimson-tide,ohio-state-buckeyes,lsu-tigers,clemson-tigers,penn-state-nittany-lions,florida-gators,oregon-ducks,georgia-bulldogs,oklahoma-sooners,utah-utes,baylor-bears,michigan-wolverines,auburn-tigers,southern-methodist-mustangs,minnesota-golden-gophers,wisconsin-badgers,cincinnati-bearcats,notre-dame-fighting-irish,iowa-hawkeyes,appalachian-state-mountaineers,texas-longhorns,wake-forest-demon-deacons,memphis-tigers,boise-state-broncos,ucf-knights
blair-kerkhoff,2019,10,ohio-state-buckeyes,lsu-tigers,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,florida-gators,georgia-bulldogs,oregon-ducks,oklahoma-sooners,auburn-tigers,utah-utes,baylor-bears,minnesota-golden-gophers,michigan-wolverines,notre-dame-fighting-irish,southern-methodist-mustangs,cincinnati-bearcats,iowa-hawkeyes,appalachian-state-mountaineers,wisconsin-badgers,kansas-state-wildcats,wake-forest-demon-deacons,boise-state-broncos,navy-midshipmen,san-diego-state-aztecs
bob-asmussen,2019,10,alabama-crimson-tide,lsu-tigers,ohio-state-buckeyes,clemson-tigers,penn-state-nittany-lions,florida-gators,georgia-bulldogs,oregon-ducks,utah-utes,oklahoma-sooners,baylor-bears,minnesota-golden-gophers,southern-methodist-mustangs,auburn-tigers,michigan-wolverines,cincinnati-bearcats,notre-dame-fighting-irish,wisconsin-badgers,iowa-hawkeyes,boise-state-broncos,appalachian-state-mountaineers,wake-forest-demon-deacons,kansas-state-wildcats,memphis-tigers,san-diego-state-aztecs
brett-mcmurphy,2019,10,lsu-tigers,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,florida-gators,oregon-ducks,georgia-bulldogs,baylor-bears,utah-utes,minnesota-golden-gophers,oklahoma-sooners,southern-methodist-mustangs,auburn-tigers,appalachian-state-mountaineers,cincinnati-bearcats,wisconsin-badgers,michigan-wolverines,iowa-hawkeyes,boise-state-broncos,wake-forest-demon-deacons,kansas-state-wildcats,notre-dame-fighting-irish,memphis-tigers,san-diego-state-aztecs
brian-howell,2019,10,clemson-tigers,alabama-crimson-tide,lsu-tigers,ohio-state-buckeyes,penn-state-nittany-lions,florida-gators,oregon-ducks,utah-utes,oklahoma-sooners,georgia-bulldogs,southern-methodist-mustangs,minnesota-golden-gophers,michigan-wolverines,cincinnati-bearcats,baylor-bears,notre-dame-fighting-irish,auburn-tigers,iowa-hawkeyes,boise-state-broncos,kansas-state-wildcats,appalachian-state-mountaineers,wake-forest-demon-deacons,wisconsin-badgers,memphis-tigers,ucf-knights
brooks-kubena,2019,10,lsu-tigers,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,penn-state-nittany-lions,oregon-ducks,florida-gators,utah-utes,georgia-bulldogs,oklahoma-sooners,auburn-tigers,minnesota-golden-gophers,baylor-bears,michigan-wolverines,appalachian-state-mountaineers,southern-methodist-mustangs,wisconsin-badgers,kansas-state-wildcats,notre-dame-fighting-irish,iowa-hawkeyes,cincinnati-bearcats,memphis-tigers,boise-state-broncos,navy-midshipmen,wake-forest-demon-deacons
bryce-miller,2019,10,alabama-crimson-tide,ohio-state-buckeyes,lsu-tigers,clemson-tigers,penn-state-nittany-lions,florida-gators,oregon-ducks,georgia-bulldogs,utah-utes,baylor-bears,michigan-wolverines,oklahoma-sooners,auburn-tigers,minnesota-golden-gophers,southern-methodist-mustangs,iowa-hawkeyes,notre-dame-fighting-irish,wisconsin-badgers,boise-state-broncos,cincinnati-bearcats,appalachian-state-mountaineers,kansas-state-wildcats,memphis-tigers,wake-forest-demon-deacons,texas-longhorns
