Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
aaron-mcmann,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,georgia-bulldogs,lsu-tigers,texas-longhorns,florida-gators,washington-state-cougars,ucf-knights,michigan-wolverines,kentucky-wildcats,syracuse-orange,washington-huskies,penn-state-nittany-lions,texas-am-aggies,fresno-state-bulldogs,cincinnati-bearcats,west-virginia-mountaineers,northwestern-wildcats,army-west-point-black-knights,boise-state-broncos,oregon-ducks,utah-utes
adam-jude,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,lsu-tigers,texas-longhorns,georgia-bulldogs,florida-gators,washington-huskies,washington-state-cougars,ucf-knights,michigan-wolverines,fresno-state-bulldogs,kentucky-wildcats,syracuse-orange,northwestern-wildcats,army-west-point-black-knights,texas-am-aggies,boise-state-broncos,utah-state-aggies,uab-blazers,appalachian-state-mountaineers,utah-utes,penn-state-nittany-lions
andy-greder,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,texas-longhorns,notre-dame-fighting-irish,florida-gators,lsu-tigers,georgia-bulldogs,washington-huskies,ucf-knights,washington-state-cougars,michigan-wolverines,kentucky-wildcats,penn-state-nittany-lions,texas-am-aggies,fresno-state-bulldogs,syracuse-orange,west-virginia-mountaineers,boise-state-broncos,northwestern-wildcats,cincinnati-bearcats,iowa-hawkeyes,oregon-ducks,stanford-cardinal
ben-jones,2018,17,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,washington-state-cougars,texas-longhorns,georgia-bulldogs,kentucky-wildcats,florida-gators,lsu-tigers,ucf-knights,michigan-wolverines,syracuse-orange,penn-state-nittany-lions,army-west-point-black-knights,texas-am-aggies,washington-huskies,utah-state-aggies,appalachian-state-mountaineers,west-virginia-mountaineers,georgia-southern-eagles,troy-trojans,stanford-cardinal,uab-blazers
blake-toppmeyer,2018,17,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,lsu-tigers,georgia-bulldogs,texas-longhorns,florida-gators,kentucky-wildcats,washington-state-cougars,washington-huskies,texas-am-aggies,syracuse-orange,penn-state-nittany-lions,ucf-knights,michigan-wolverines,west-virginia-mountaineers,northwestern-wildcats,fresno-state-bulldogs,army-west-point-black-knights,iowa-hawkeyes,utah-state-aggies,stanford-cardinal,iowa-state-cyclones
bob-asmussen,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,florida-gators,texas-longhorns,georgia-bulldogs,lsu-tigers,ucf-knights,washington-state-cougars,kentucky-wildcats,syracuse-orange,michigan-wolverines,washington-huskies,fresno-state-bulldogs,army-west-point-black-knights,texas-am-aggies,utah-state-aggies,northwestern-wildcats,cincinnati-bearcats,penn-state-nittany-lions,boise-state-broncos,iowa-hawkeyes,stanford-cardinal
brandon-marcello,2018,17,clemson-tigers,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-sooners,ohio-state-buckeyes,texas-longhorns,georgia-bulldogs,florida-gators,lsu-tigers,kentucky-wildcats,washington-huskies,michigan-wolverines,penn-state-nittany-lions,washington-state-cougars,syracuse-orange,ucf-knights,texas-am-aggies,west-virginia-mountaineers,fresno-state-bulldogs,army-west-point-black-knights,northwestern-wildcats,utah-utes,iowa-hawkeyes,cincinnati-bearcats,boise-state-broncos
brent-axe,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,florida-gators,texas-longhorns,georgia-bulldogs,washington-state-cougars,lsu-tigers,ucf-knights,syracuse-orange,michigan-wolverines,kentucky-wildcats,washington-huskies,fresno-state-bulldogs,army-west-point-black-knights,texas-am-aggies,northwestern-wildcats,west-virginia-mountaineers,penn-state-nittany-lions,boise-state-broncos,cincinnati-bearcats,utah-state-aggies,iowa-hawkeyes
brett-mcmurphy,2018,17,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,lsu-tigers,texas-longhorns,georgia-bulldogs,florida-gators,washington-state-cougars,kentucky-wildcats,washington-huskies,michigan-wolverines,ucf-knights,army-west-point-black-knights,texas-am-aggies,fresno-state-bulldogs,syracuse-orange,northwestern-wildcats,penn-state-nittany-lions,boise-state-broncos,appalachian-state-mountaineers,utah-state-aggies,uab-blazers,west-virginia-mountaineers
brian-howell,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,oklahoma-sooners,lsu-tigers,georgia-bulldogs,washington-state-cougars,kentucky-wildcats,florida-gators,texas-longhorns,ucf-knights,syracuse-orange,washington-huskies,michigan-wolverines,army-west-point-black-knights,penn-state-nittany-lions,fresno-state-bulldogs,texas-am-aggies,northwestern-wildcats,boise-state-broncos,utah-state-aggies,cincinnati-bearcats,iowa-hawkeyes,utah-utes
chris-murray,2018,17,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,florida-gators,lsu-tigers,washington-state-cougars,georgia-bulldogs,texas-longhorns,ucf-knights,washington-huskies,kentucky-wildcats,michigan-wolverines,fresno-state-bulldogs,syracuse-orange,texas-am-aggies,cincinnati-bearcats,army-west-point-black-knights,west-virginia-mountaineers,penn-state-nittany-lions,boise-state-broncos,utah-state-aggies,northwestern-wildcats,utah-utes
chris-solari,2018,17,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,lsu-tigers,georgia-bulldogs,florida-gators,ucf-knights,washington-state-cougars,washington-huskies,texas-longhorns,kentucky-wildcats,michigan-wolverines,syracuse-orange,penn-state-nittany-lions,army-west-point-black-knights,utah-state-aggies,west-virginia-mountaineers,texas-am-aggies,fresno-state-bulldogs,northwestern-wildcats,iowa-hawkeyes,cincinnati-bearcats,boise-state-broncos
chuck-carlton,2018,17,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,florida-gators,lsu-tigers,texas-longhorns,washington-state-cougars,ucf-knights,texas-am-aggies,kentucky-wildcats,washington-huskies,michigan-wolverines,syracuse-orange,fresno-state-bulldogs,west-virginia-mountaineers,northwestern-wildcats,mississippi-state-bulldogs,army-west-point-black-knights,iowa-hawkeyes,boise-state-broncos,utah-state-aggies,appalachian-state-mountaineers
conor-oneill,2018,17,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,lsu-tigers,texas-longhorns,florida-gators,washington-state-cougars,ucf-knights,kentucky-wildcats,fresno-state-bulldogs,syracuse-orange,washington-huskies,michigan-wolverines,army-west-point-black-knights,texas-am-aggies,penn-state-nittany-lions,appalachian-state-mountaineers,boise-state-broncos,utah-state-aggies,west-virginia-mountaineers,north-carolina-state-wolfpack,uab-blazers
dave-southorn,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,lsu-tigers,florida-gators,texas-longhorns,ucf-knights,washington-state-cougars,georgia-bulldogs,syracuse-orange,michigan-wolverines,washington-huskies,fresno-state-bulldogs,texas-am-aggies,army-west-point-black-knights,west-virginia-mountaineers,kentucky-wildcats,northwestern-wildcats,penn-state-nittany-lions,appalachian-state-mountaineers,uab-blazers,boise-state-broncos,utah-state-aggies
david-briggs,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,florida-gators,texas-longhorns,washington-state-cougars,lsu-tigers,georgia-bulldogs,kentucky-wildcats,ucf-knights,michigan-wolverines,army-west-point-black-knights,washington-huskies,syracuse-orange,fresno-state-bulldogs,northwestern-wildcats,penn-state-nittany-lions,west-virginia-mountaineers,texas-am-aggies,cincinnati-bearcats,iowa-state-cyclones,boise-state-broncos,utah-utes
don-williams,2018,17,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,lsu-tigers,washington-huskies,washington-state-cougars,texas-longhorns,georgia-bulldogs,kentucky-wildcats,florida-gators,texas-am-aggies,michigan-wolverines,penn-state-nittany-lions,ucf-knights,syracuse-orange,northwestern-wildcats,iowa-state-cyclones,west-virginia-mountaineers,missouri-tigers,utah-utes,army-west-point-black-knights,iowa-hawkeyes,fresno-state-bulldogs
doug-lesmerises,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,texas-longhorns,georgia-bulldogs,washington-huskies,washington-state-cougars,florida-gators,michigan-wolverines,lsu-tigers,ucf-knights,syracuse-orange,kentucky-wildcats,northwestern-wildcats,texas-am-aggies,west-virginia-mountaineers,fresno-state-bulldogs,penn-state-nittany-lions,army-west-point-black-knights,cincinnati-bearcats,appalachian-state-mountaineers,uab-blazers,auburn-tigers
dylan-sinn,2018,17,clemson-tigers,notre-dame-fighting-irish,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,lsu-tigers,texas-longhorns,georgia-bulldogs,washington-state-cougars,florida-gators,kentucky-wildcats,washington-huskies,texas-am-aggies,syracuse-orange,penn-state-nittany-lions,army-west-point-black-knights,michigan-wolverines,northwestern-wildcats,ucf-knights,boise-state-broncos,west-virginia-mountaineers,auburn-tigers,utah-utes,iowa-hawkeyes,cincinnati-bearcats
eric-hansen,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,oklahoma-sooners,lsu-tigers,georgia-bulldogs,florida-gators,texas-longhorns,kentucky-wildcats,ucf-knights,syracuse-orange,michigan-wolverines,washington-huskies,washington-state-cougars,texas-am-aggies,army-west-point-black-knights,northwestern-wildcats,penn-state-nittany-lions,stanford-cardinal,fresno-state-bulldogs,west-virginia-mountaineers,utah-state-aggies,iowa-hawkeyes,cincinnati-bearcats
ferd-lewis,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,florida-gators,texas-longhorns,georgia-bulldogs,lsu-tigers,ucf-knights,washington-huskies,michigan-wolverines,washington-state-cougars,kentucky-wildcats,syracuse-orange,penn-state-nittany-lions,west-virginia-mountaineers,fresno-state-bulldogs,texas-am-aggies,army-west-point-black-knights,northwestern-wildcats,iowa-hawkeyes,mississippi-state-bulldogs,boise-state-broncos,utah-state-aggies
garland-gillen,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,florida-gators,lsu-tigers,texas-longhorns,georgia-bulldogs,kentucky-wildcats,texas-am-aggies,michigan-wolverines,washington-state-cougars,syracuse-orange,washington-huskies,ucf-knights,penn-state-nittany-lions,northwestern-wildcats,fresno-state-bulldogs,utah-state-aggies,west-virginia-mountaineers,army-west-point-black-knights,boise-state-broncos,mississippi-state-bulldogs,appalachian-state-mountaineers
garry-smits,2018,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,lsu-tigers,texas-longhorns,georgia-bulldogs,florida-gators,notre-dame-fighting-irish,ucf-knights,kentucky-wildcats,texas-am-aggies,washington-huskies,washington-state-cougars,michigan-wolverines,fresno-state-bulldogs,boise-state-broncos,utah-state-aggies,syracuse-orange,iowa-hawkeyes,cincinnati-bearcats,army-west-point-black-knights,appalachian-state-mountaineers,penn-state-nittany-lions,stanford-cardinal
