PlayerA,PlayerB,A>B,B>A
Arenado,Bellinger,30,0
Arenado,Blackmon,18,12
Arenado,Bradley,30,0
Arenado,Bryant,27,3
Arenado,Goldschmidt,15,15
Arenado,Greinke,30,0
Arenado,Harper,30,0
Arenado,Jansen,30,0
Arenado,Kershaw,30,0
Arenado,Martinez,30,0
Arenado,Murphy,30,0
Arenado,Ozuna,30,0
Arenado,Pham,30,0
Arenado,Rendon,27,3
Arenado,Rizzo,29,1
Arenado,Scherzer,30,0
Arenado,Seager,30,0
Arenado,Stanton,7,23
Arenado,Turner,30,0
Arenado,Votto,8,22
Arenado,Zimmerman,30,0
Bellinger,Blackmon,2,28
Bellinger,Bradley,13,0
Bellinger,Bryant,4,25
Bellinger,Goldschmidt,0,30
Bellinger,Greinke,13,1
Bellinger,Harper,10,5
Bellinger,Jansen,12,2
Bellinger,Kershaw,13,2
Bellinger,Martinez,12,3
Bellinger,Murphy,13,1
Bellinger,Ozuna,13,4
Bellinger,Pham,13,11
Bellinger,Rendon,3,27
Bellinger,Rizzo,11,5
Bellinger,Scherzer,12,12
Bellinger,Seager,13,2
Bellinger,Stanton,0,30
Bellinger,Turner,11,14
Bellinger,Votto,0,30
Bellinger,Zimmerman,13,0
Blackmon,Bradley,30,0
Blackmon,Bryant,23,7
Blackmon,Goldschmidt,10,20
Blackmon,Greinke,30,0
Blackmon,Harper,30,0
Blackmon,Jansen,30,0
Blackmon,Kershaw,30,0
Blackmon,Martinez,30,0
Blackmon,Murphy,30,0
Blackmon,Ozuna,30,0
Blackmon,Pham,29,1
Blackmon,Rendon,20,10
Blackmon,Rizzo,29,1
Blackmon,Scherzer,29,1
Blackmon,Seager,29,1
Blackmon,Stanton,6,24
Blackmon,Turner,30,0
Blackmon,Votto,8,22
Blackmon,Zimmerman,30,0
Bradley,Bryant,0,28
Bradley,Goldschmidt,0,30
Bradley,Greinke,1,1
Bradley,Harper,1,7
Bradley,Jansen,1,2
Bradley,Kershaw,1,2
Bradley,Martinez,1,6
Bradley,Murphy,1,2
Bradley,Ozuna,1,6
Bradley,Pham,1,12
Bradley,Rendon,0,29
Bradley,Rizzo,1,7
Bradley,Scherzer,1,12
Bradley,Seager,1,2
Bradley,Stanton,0,30
Bradley,Turner,0,19
Bradley,Votto,0,30
