PlayerA,PlayerB,A>B,B>A
Beltre,Cabrera,0,28
Beltre,Cano,22,6
Beltre,Cespedes,28,0
Beltre,Encarnacion,28,0
Beltre,Fielder,27,1
Beltre,Hamilton,27,1
Beltre,Hernandez,28,0
Beltre,Ibanez,28,0
Beltre,Jeter,26,2
Beltre,Johnson,27,1
Beltre,Jones,27,1
Beltre,Mauer,28,0
Beltre,Price,27,1
Beltre,Pujols,28,0
Beltre,Reddick,28,0
Beltre,Rios,28,0
Beltre,Rodney,28,0
Beltre,Soriano,28,0
Beltre,Trout,1,27
Beltre,Verlander,26,2
Beltre,Weaver,28,0
Beltre,Wieters,28,0
Beltre,Zobrist,28,0
Cabrera,Cano,28,0
Cabrera,Cespedes,28,0
Cabrera,Encarnacion,28,0
Cabrera,Fielder,28,0
Cabrera,Hamilton,28,0
Cabrera,Hernandez,28,0
Cabrera,Ibanez,28,0
Cabrera,Jeter,28,0
Cabrera,Johnson,28,0
Cabrera,Jones,28,0
Cabrera,Mauer,28,0
Cabrera,Price,28,0
Cabrera,Pujols,28,0
Cabrera,Reddick,28,0
Cabrera,Rios,28,0
Cabrera,Rodney,28,0
Cabrera,Soriano,28,0
Cabrera,Trout,22,6
Cabrera,Verlander,28,0
Cabrera,Weaver,28,0
Cabrera,Wieters,28,0
Cabrera,Zobrist,28,0
Cano,Cespedes,22,6
Cano,Encarnacion,23,2
Cano,Fielder,23,2
Cano,Hamilton,18,10
Cano,Hernandez,24,0
Cano,Ibanez,24,1
Cano,Jeter,19,9
Cano,Johnson,22,3
Cano,Jones,20,7
Cano,Mauer,24,0
Cano,Price,23,1
Cano,Pujols,24,0
Cano,Reddick,23,2
Cano,Rios,23,2
Cano,Rodney,24,3
Cano,Soriano,24,2
Cano,Trout,0,28
Cano,Verlander,24,2
Cano,Weaver,24,0
Cano,Wieters,23,1
Cano,Zobrist,24,0
Cespedes,Encarnacion,12,11
Cespedes,Fielder,10,16
Cespedes,Hamilton,5,23
Cespedes,Hernandez,14,1
Cespedes,Ibanez,14,0
Cespedes,Jeter,5,16
Cespedes,Johnson,12,4
Cespedes,Jones,3,23
Cespedes,Mauer,14,2
Cespedes,Price,11,5
Cespedes,Pujols,14,3
Cespedes,Reddick,14,4
Cespedes,Rios,11,7
Cespedes,Rodney,13,5
Cespedes,Soriano,14,0
Cespedes,Trout,0,28
Cespedes,Verlander,10,10
Cespedes,Weaver,14,1
Cespedes,Wieters,14,0
Cespedes,Zobrist,13,2
Encarnacion,Fielder,8,15
Encarnacion,Hamilton,1,27
Encarnacion,Hernandez,13,1
Encarnacion,Ibanez,13,1
Encarnacion,Jeter,8,15
Encarnacion,Johnson,13,4
Encarnacion,Jones,4,22
Encarnacion,Mauer,13,2
Encarnacion,Price,11,5
Encarnacion,Pujols,13,2
Encarnacion,Reddick,12,4
Encarnacion,Rios,12,5
Encarnacion,Rodney,9,9
Encarnacion,Soriano,13,2
Encarnacion,Trout,0,28
Encarnacion,Verlander,7,12
Encarnacion,Weaver,13,0
Encarnacion,Wieters,13,1
Encarnacion,Zobrist,13,1
Fielder,Hamilton,5,23
Fielder,Hernandez,18,1
Fielder,Ibanez,19,0
Fielder,Jeter,13,15
Fielder,Johnson,15,4
Fielder,Jones,8,19
Fielder,Mauer,18,2
Fielder,Price,18,3
Fielder,Pujols,18,1
Fielder,Reddick,17,4
Fielder,Rios,17,4
Fielder,Rodney,15,9
Fielder,Soriano,19,2
Fielder,Trout,0,28
Fielder,Verlander,13,11
Fielder,Weaver,19,1
Fielder,Wieters,18,1
Fielder,Zobrist,19,0
Hamilton,Hernandez,28,0
Hamilton,Ibanez,28,0
Hamilton,Jeter,20,8
Hamilton,Johnson,25,3
Hamilton,Jones,14,14
Hamilton,Mauer,28,0
Hamilton,Price,24,4
Hamilton,Pujols,28,0
Hamilton,Reddick,26,2
Hamilton,Rios,27,1
Hamilton,Rodney,28,0
Hamilton,Soriano,28,0
Hamilton,Trout,0,28
Hamilton,Verlander,20,8
Hamilton,Weaver,28,0
Hamilton,Wieters,28,0
Hamilton,Zobrist,27,1
Hernandez,Ibanez,1,1
Hernandez,Jeter,1,16
Hernandez,Johnson,1,4
Hernandez,Jones,0,24
Hernandez,Mauer,0,4
Hernandez,Price,1,5
Hernandez,Pujols,1,3
Hernandez,Reddick,1,5
Hernandez,Rios,1,7
Hernandez,Rodney,1,9
Hernandez,Soriano,1,2
Hernandez,Trout,0,28
Hernandez,Verlander,0,12
Hernandez,Weaver,1,1
Hernandez,Wieters,1,1
Hernandez,Zobrist,1,3
Ibanez,Jeter,0,16
Ibanez,Johnson,0,4
Ibanez,Jones,1,24
Ibanez,Mauer,1,4
Ibanez,Price,1,5
Ibanez,Pujols,1,3
Ibanez,Reddick,1,5
Ibanez,Rios,1,7
Ibanez,Rodney,0,9
Ibanez,Soriano,1,2
Ibanez,Trout,0,28
Ibanez,Verlander,1,12
Ibanez,Weaver,1,1
Ibanez,Wieters,1,1
Ibanez,Zobrist,1,3
Jeter,Johnson,14,3
Jeter,Jones,7,19
Jeter,Mauer,16,3
Jeter,Price,14,5
Jeter,Pujols,16,2
Jeter,Reddick,15,2
Jeter,Rios,16,2
Jeter,Rodney,16,2
Jeter,Soriano,16,0
Jeter,Trout,0,28
Jeter,Verlander,13,10
Jeter,Weaver,15,1
Jeter,Wieters,16,1
Jeter,Zobrist,16,3
Johnson,Jones,2,23
Johnson,Mauer,4,4
Johnson,Price,4,5
Johnson,Pujols,4,3
Johnson,Reddick,2,5
Johnson,Rios,4,7
Johnson,Rodney,4,8
Johnson,Soriano,4,2
Johnson,Trout,0,28
Johnson,Verlander,4,12
Johnson,Weaver,4,1
Johnson,Wieters,4,0
Johnson,Zobrist,4,3
Jones,Mauer,24,1
Jones,Price,21,5
Jones,Pujols,23,1
Jones,Reddick,24,0
Jones,Rios,23,1
Jones,Rodney,24,1
Jones,Soriano,24,0
Jones,Trout,0,28
Jones,Verlander,20,7
Jones,Weaver,24,1
Jones,Wieters,23,1
Jones,Zobrist,24,2
Mauer,Price,4,5
Mauer,Pujols,4,3
Mauer,Reddick,4,5
Mauer,Rios,4,7
Mauer,Rodney,4,9
Mauer,Soriano,4,2
Mauer,Trout,0,28
Mauer,Verlander,1,12
Mauer,Weaver,4,1
Mauer,Wieters,4,1
Mauer,Zobrist,3,3
Price,Pujols,5,3
