PlayerA,PlayerB,A>B,B>A
Arenado,Blackmon,30,0
Arenado,Braun,30,0
Arenado,Bryant,0,30
Arenado,Bumgarner,30,0
Arenado,Cespedes,30,0
Arenado,Crawford,29,1
Arenado,Cueto,30,0
Arenado,Familia,30,0
Arenado,Freeman,26,4
Arenado,Goldschmidt,30,0
Arenado,Grandal,30,0
Arenado,Hendriks,30,0
Arenado,LeMahieu,30,0
Arenado,Molina,30,0
Arenado,Murphy,7,23
Arenado,Posey,30,0
Arenado,Ramos,30,0
Arenado,Rizzo,14,16
Arenado,Russell,30,0
Arenado,Scherzer,30,0
Arenado,Seager,7,23
Arenado,Segura,30,0
Arenado,Syndergaard,29,1
Arenado,Turner,28,2
Arenado,Votto,29,1
Arenado,Yelich,30,0
Blackmon,Braun,1,2
Blackmon,Bryant,0,30
Blackmon,Bumgarner,1,2
Blackmon,Cespedes,0,14
Blackmon,Crawford,1,5
Blackmon,Cueto,1,1
Blackmon,Familia,1,2
Blackmon,Freeman,0,29
Blackmon,Goldschmidt,1,11
Blackmon,Grandal,1,1
Blackmon,Hendriks,1,1
Blackmon,LeMahieu,1,5
Blackmon,Molina,1,2
Blackmon,Murphy,0,30
Blackmon,Posey,1,3
Blackmon,Ramos,1,2
Blackmon,Rizzo,0,30
Blackmon,Russell,1,1
Blackmon,Scherzer,0,12
Blackmon,Seager,0,30
Blackmon,Segura,1,10
Blackmon,Syndergaard,1,2
Blackmon,Turner,1,13
Blackmon,Votto,0,28
Blackmon,Yelich,1,3
Braun,Bryant,0,30
Braun,Bumgarner,2,2
Braun,Cespedes,1,14
Braun,Crawford,2,5
Braun,Cueto,2,1
Braun,Familia,2,2
Braun,Freeman,0,29
Braun,Goldschmidt,1,11
Braun,Grandal,2,1
Braun,Hendriks,1,1
Braun,LeMahieu,2,5
Braun,Molina,2,2
Braun,Murphy,0,30
Braun,Posey,2,3
Braun,Ramos,1,2
Braun,Rizzo,0,30
Braun,Russell,2,1
Braun,Scherzer,2,12
Braun,Seager,0,30
Braun,Segura,2,10
Braun,Syndergaard,2,2
Braun,Turner,2,13
Braun,Votto,0,28
