PlayerA,PlayerB,A>B,B>A
Beltran,Bourn,1,3
Beltran,Braun,0,32
Beltran,Bruce,1,9
Beltran,Chapman,1,7
Beltran,Craig,1,4
Beltran,Cueto,1,1
Beltran,Desmond,1,6
Beltran,Dickey,1,6
Beltran,Gonzalez,1,2
Beltran,Harper,1,1
Beltran,Headley,1,27
Beltran,Heyward,1,3
Beltran,Hill,1,3
Beltran,Holliday,1,10
Beltran,Jones,1,1
Beltran,Kershaw,1,5
Beltran,Kimbrel,1,16
Beltran,LaRoche,1,18
Beltran,McCutchen,0,32
Beltran,Medlen,1,2
Beltran,Molina,0,31
Beltran,Montero,1,1
Beltran,Pagan,1,1
Beltran,Pence,1,1
Beltran,Phillips,1,5
Beltran,Posey,0,32
Beltran,Prado,1,3
Beltran,Ramirez,1,13
Beltran,Ruiz,1,2
Beltran,Soriano,1,3
Beltran,Stanton,1,2
Beltran,Votto,1,8
Beltran,Wright,1,22
Beltran,Zimmerman,1,2
Bourn,Braun,0,32
Bourn,Bruce,3,9
Bourn,Chapman,3,7
Bourn,Craig,3,4
Bourn,Cueto,3,1
Bourn,Desmond,3,5
Bourn,Dickey,3,5
Bourn,Gonzalez,3,2
Bourn,Harper,3,1
Bourn,Headley,1,27
Bourn,Heyward,3,3
Bourn,Hill,3,3
Bourn,Holliday,3,10
Bourn,Jones,3,1
Bourn,Kershaw,3,4
Bourn,Kimbrel,3,16
Bourn,LaRoche,3,19
Bourn,McCutchen,0,32
Bourn,Medlen,3,2
Bourn,Molina,0,31
Bourn,Montero,3,1
Bourn,Pagan,3,1
Bourn,Pence,3,1
Bourn,Phillips,3,5
Bourn,Posey,0,32
Bourn,Prado,3,3
Bourn,Ramirez,1,14
Bourn,Ruiz,3,2
Bourn,Soriano,3,3
Bourn,Stanton,3,2
Bourn,Votto,3,5
Bourn,Wright,1,22
Bourn,Zimmerman,3,2
Braun,Bruce,32,0
Braun,Chapman,32,0
Braun,Craig,32,0
Braun,Cueto,32,0
Braun,Desmond,32,0
Braun,Dickey,32,0
Braun,Gonzalez,32,0
Braun,Harper,32,0
Braun,Headley,32,0
Braun,Heyward,32,0
Braun,Hill,32,0
Braun,Holliday,32,0
Braun,Jones,32,0
Braun,Kershaw,32,0
Braun,Kimbrel,31,1
Braun,LaRoche,32,0
Braun,McCutchen,25,7
Braun,Medlen,32,0
Braun,Molina,22,10
Braun,Montero,32,0
Braun,Pagan,32,0
Braun,Pence,32,0
Braun,Phillips,32,0
Braun,Posey,3,29
Braun,Prado,32,0
Braun,Ramirez,32,0
Braun,Ruiz,32,0
Braun,Soriano,32,0
Braun,Stanton,32,0
Braun,Votto,32,0
Braun,Wright,32,0
Braun,Zimmerman,32,0
Bruce,Chapman,9,6
Bruce,Craig,9,3
Bruce,Cueto,9,1
Bruce,Desmond,9,4
Bruce,Dickey,9,6
Bruce,Gonzalez,8,2
Bruce,Harper,9,1
Bruce,Headley,7,23
Bruce,Heyward,9,2
Bruce,Hill,9,3
Bruce,Holliday,9,7
Bruce,Jones,9,1
Bruce,Kershaw,9,4
Bruce,Kimbrel,9,14
Bruce,LaRoche,5,16
Bruce,McCutchen,1,31
Bruce,Medlen,8,2
Bruce,Molina,2,30
Bruce,Montero,9,1
Bruce,Pagan,9,1
Bruce,Pence,9,0
Bruce,Phillips,8,5
Bruce,Posey,0,32
Bruce,Prado,9,1
Bruce,Ramirez,9,11
Bruce,Ruiz,9,2
Bruce,Soriano,8,1
Bruce,Stanton,9,2
Bruce,Votto,9,8
Bruce,Wright,8,17
Bruce,Zimmerman,9,1
Chapman,Craig,7,2
Chapman,Cueto,7,1
Chapman,Desmond,5,5
Chapman,Dickey,7,6
Chapman,Gonzalez,7,2
Chapman,Harper,6,1
Chapman,Headley,3,26
Chapman,Heyward,7,3
Chapman,Hill,7,3
Chapman,Holliday,7,11
Chapman,Jones,7,1
Chapman,Kershaw,7,5
Chapman,Kimbrel,0,17
Chapman,LaRoche,3,19
Chapman,McCutchen,0,32
Chapman,Medlen,6,2
Chapman,Molina,0,31
Chapman,Montero,7,0
Chapman,Pagan,7,0
Chapman,Pence,7,1
Chapman,Phillips,5,5
Chapman,Posey,0,32
Chapman,Prado,7,3
Chapman,Ramirez,6,14
Chapman,Ruiz,7,1
Chapman,Soriano,7,3
Chapman,Stanton,7,2
Chapman,Votto,7,7
Chapman,Wright,6,20
Chapman,Zimmerman,7,2
Craig,Cueto,4,1
Craig,Desmond,3,6
Craig,Dickey,4,6
Craig,Gonzalez,4,2
Craig,Harper,4,1
Craig,Headley,0,28
