PlayerA,PlayerB,A>B,B>A
Flaherty,Scherzer,4,1
Flaherty,Soto,2,20
Flaherty,Story,4,9
Flaherty,Strasburg,4,2
Flaherty,Suarez,4,3
Flaherty,Wong,4,2
Flaherty,Yelich,0,30
Freeman,Goldschmidt,19,0
Freeman,Grandal,18,2
Freeman,Marte,4,26
Freeman,Muncy,19,2
Freeman,Pillar,19,0
Freeman,Realmuto,18,3
Freeman,Rendon,0,30
Freeman,Ryu,18,1
Freeman,Scherzer,19,1
Freeman,Soto,17,6
Freeman,Story,19,8
Freeman,Strasburg,19,2
Freeman,Suarez,19,2
Freeman,Wong,19,0
Freeman,Yelich,1,29
Goldschmidt,Grandal,1,2
Goldschmidt,Marte,0,30
Goldschmidt,Muncy,1,2
Goldschmidt,Pillar,1,1
Goldschmidt,Realmuto,1,4
Goldschmidt,Rendon,0,30
Goldschmidt,Ryu,1,1
Goldschmidt,Scherzer,1,1
Goldschmidt,Soto,0,20
Goldschmidt,Story,1,9
Goldschmidt,Strasburg,1,2
Goldschmidt,Suarez,1,4
Goldschmidt,Wong,1,2
Goldschmidt,Yelich,0,30
Grandal,Marte,0,30
Grandal,Muncy,2,2
Grandal,Pillar,2,1
Grandal,Realmuto,2,4
Grandal,Rendon,0,30
Grandal,Ryu,2,1
Grandal,Scherzer,2,1
Grandal,Soto,1,20
Grandal,Story,2,9
Grandal,Strasburg,2,2
Grandal,Suarez,2,4
Grandal,Wong,2,2
Grandal,Yelich,0,30
Marte,Muncy,30,0
Marte,Pillar,30,0
Marte,Realmuto,30,0
Marte,Rendon,3,27
Marte,Ryu,30,0
Marte,Scherzer,30,0
Marte,Soto,30,0
Marte,Story,30,0
Marte,Strasburg,30,0
Marte,Suarez,30,0
Marte,Wong,30,0
Marte,Yelich,0,30
Muncy,Pillar,2,1
Muncy,Realmuto,1,4
Muncy,Rendon,0,30
Muncy,Ryu,2,1
Muncy,Scherzer,2,1
Muncy,Soto,2,19
Muncy,Story,1,9
Muncy,Strasburg,2,2
Muncy,Suarez,2,4
Muncy,Wong,2,2
Muncy,Yelich,0,30
Pillar,Realmuto,1,4
Pillar,Rendon,0,30
Pillar,Ryu,1,1
Pillar,Scherzer,1,1
Pillar,Soto,0,20
Pillar,Story,1,9
Pillar,Strasburg,1,2
Pillar,Suarez,1,4
Pillar,Wong,1,2
Pillar,Yelich,0,30
Realmuto,Rendon,0,30
Realmuto,Ryu,4,1
Realmuto,Scherzer,4,1
Realmuto,Soto,2,19
Realmuto,Story,3,9
Realmuto,Strasburg,4,2
Realmuto,Suarez,4,4
Realmuto,Wong,4,2
Realmuto,Yelich,0,30
Rendon,Ryu,30,0
Rendon,Scherzer,30,0
Rendon,Soto,30,0
Rendon,Story,30,0
Rendon,Strasburg,30,0
Rendon,Suarez,30,0
Rendon,Wong,30,0
Rendon,Yelich,2,28
Ryu,Scherzer,1,1
Ryu,Soto,1,19
Ryu,Story,1,9
Ryu,Strasburg,1,2
Ryu,Suarez,1,4
Ryu,Wong,1,2
Ryu,Yelich,0,30
Scherzer,Soto,1,20
Scherzer,Story,0,9
Scherzer,Strasburg,0,2
Scherzer,Suarez,1,4
Scherzer,Wong,1,2
Scherzer,Yelich,0,30
Soto,Story,18,7
Soto,Strasburg,20,2
Soto,Suarez,20,2
Soto,Wong,20,0
Soto,Yelich,0,30
Story,Strasburg,8,1
Story,Suarez,9,3
Story,Wong,9,2
Story,Yelich,0,30
Strasburg,Suarez,2,4
Strasburg,Wong,2,2
Strasburg,Yelich,0,30
Suarez,Wong,4,2
Suarez,Yelich,0,30
Wong,Yelich,0,30
