PlayerA,PlayerB,A>B,B>A
AcunaJr,Aguilar,6,3
AcunaJr,Arenado,0,30
AcunaJr,Baez,0,30
AcunaJr,Cain,2,26
AcunaJr,Carpenter,2,25
AcunaJr,DeGrom,3,20
AcunaJr,Freeman,1,29
AcunaJr,Goldschmidt,3,25
AcunaJr,Markakis,6,1
AcunaJr,Muncy,6,3
AcunaJr,Nola,6,5
AcunaJr,Rendon,6,10
AcunaJr,Rizzo,6,3
AcunaJr,Scherzer,6,13
AcunaJr,Story,2,23
AcunaJr,Suarez,6,2
AcunaJr,Turner,6,3
AcunaJr,Yelich,0,30
Aguilar,Arenado,0,30
Aguilar,Baez,0,30
Aguilar,Cain,2,28
Aguilar,Carpenter,0,26
Aguilar,DeGrom,2,22
Aguilar,Freeman,0,30
Aguilar,Goldschmidt,1,25
Aguilar,Markakis,3,2
Aguilar,Muncy,2,3
Aguilar,Nola,3,6
Aguilar,Rendon,3,9
Aguilar,Rizzo,3,2
Aguilar,Scherzer,3,12
Aguilar,Story,0,25
Aguilar,Suarez,3,2
Aguilar,Turner,3,5
Aguilar,Yelich,0,30
Arenado,Baez,5,25
Arenado,Cain,26,4
Arenado,Carpenter,27,3
Arenado,DeGrom,21,9
Arenado,Freeman,18,12
Arenado,Goldschmidt,27,3
Arenado,Markakis,30,0
Arenado,Muncy,30,0
Arenado,Nola,29,1
Arenado,Rendon,30,0
Arenado,Rizzo,30,0
Arenado,Scherzer,24,6
Arenado,Story,26,4
Arenado,Suarez,30,0
Arenado,Turner,30,0
Arenado,Yelich,0,30
Baez,Cain,30,0
Baez,Carpenter,29,1
Baez,DeGrom,20,10
Baez,Freeman,29,1
Baez,Goldschmidt,29,1
Baez,Markakis,30,0
Baez,Muncy,30,0
Baez,Nola,30,0
Baez,Rendon,30,0
Baez,Rizzo,30,0
Baez,Scherzer,28,2
Baez,Story,30,0
Baez,Suarez,30,0
Baez,Turner,30,0
Baez,Yelich,0,30
Cain,Carpenter,17,13
Cain,DeGrom,12,17
Cain,Freeman,8,22
Cain,Goldschmidt,14,15
Cain,Markakis,28,0
Cain,Muncy,28,1
Cain,Nola,26,2
Cain,Rendon,25,4
Cain,Rizzo,28,1
Cain,Scherzer,21,8
Cain,Story,13,17
Cain,Suarez,28,0
Cain,Turner,27,1
Cain,Yelich,0,30
Carpenter,DeGrom,17,13
Carpenter,Freeman,5,25
Carpenter,Goldschmidt,13,16
Carpenter,Markakis,26,0
Carpenter,Muncy,26,0
Carpenter,Nola,24,6
Carpenter,Rendon,23,4
Carpenter,Rizzo,25,1
Carpenter,Scherzer,20,9
Carpenter,Story,14,15
Carpenter,Suarez,26,0
Carpenter,Turner,26,1
Carpenter,Yelich,0,30
DeGrom,Freeman,12,18
DeGrom,Goldschmidt,17,13
DeGrom,Markakis,22,1
DeGrom,Muncy,22,1
DeGrom,Nola,22,0
DeGrom,Rendon,22,4
DeGrom,Rizzo,22,3
DeGrom,Scherzer,22,1
DeGrom,Story,16,13
DeGrom,Suarez,22,2
DeGrom,Turner,22,3
DeGrom,Yelich,1,29
Freeman,Goldschmidt,21,9
Freeman,Markakis,30,0
Freeman,Muncy,30,0
Freeman,Nola,28,2
Freeman,Rendon,30,0
Freeman,Rizzo,30,0
Freeman,Scherzer,24,6
Freeman,Story,24,6
Freeman,Suarez,30,0
Freeman,Turner,30,0
Freeman,Yelich,0,30
Goldschmidt,Markakis,25,1
Goldschmidt,Muncy,25,1
Goldschmidt,Nola,23,4
Goldschmidt,Rendon,25,1
Goldschmidt,Rizzo,25,0
Goldschmidt,Scherzer,19,7
Goldschmidt,Story,16,14
Goldschmidt,Suarez,25,0
Goldschmidt,Turner,25,2
Goldschmidt,Yelich,0,30
Markakis,Muncy,2,3
Markakis,Nola,2,6
Markakis,Rendon,1,10
Markakis,Rizzo,2,3
Markakis,Scherzer,2,13
Markakis,Story,0,25
Markakis,Suarez,2,2
Markakis,Turner,2,6
Markakis,Yelich,0,30
Muncy,Nola,3,6
Muncy,Rendon,3,9
Muncy,Rizzo,3,2
Muncy,Scherzer,3,13
Muncy,Story,2,23
Muncy,Suarez,3,2
Muncy,Turner,3,6
Muncy,Yelich,0,30
Nola,Rendon,5,10
Nola,Rizzo,6,3
Nola,Scherzer,1,13
Nola,Story,3,24
Nola,Suarez,6,2
Nola,Turner,5,6
Nola,Yelich,0,30
Rendon,Rizzo,9,3
Rendon,Scherzer,7,13
Rendon,Story,5,24
Rendon,Suarez,10,0
Rendon,Turner,9,6
Rendon,Yelich,0,30
Rizzo,Scherzer,3,12
Rizzo,Story,0,25
Rizzo,Suarez,3,2
Rizzo,Turner,3,6
Rizzo,Yelich,0,30
Scherzer,Story,9,20
Scherzer,Suarez,13,2
Scherzer,Turner,13,6
Scherzer,Yelich,0,30
Story,Suarez,25,1
Story,Turner,25,1
Story,Yelich,0,30
Suarez,Turner,1,6
Suarez,Yelich,0,30
Turner,Yelich,0,30
