Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
larry-vaught,2014,9,mississippi-state-bulldogs,ole-miss-rebels,florida-state-seminoles,notre-dame-fighting-irish,auburn-tigers,alabama-crimson-tide,michigan-state-spartans,georgia-bulldogs,oregon-ducks,baylor-bears,kansas-state-wildcats,tcu-horned-frogs,ohio-state-buckeyes,arizona-state-sun-devils,arizona-wildcats,oklahoma-sooners,nebraska-cornhuskers,east-carolina-pirates,usc-trojans,utah-utes,clemson-tigers,oklahoma-state-cowboys,marshall-thundering-herd,ucla-bruins,lsu-tigers
logan-lowery,2014,9,mississippi-state-bulldogs,ole-miss-rebels,florida-state-seminoles,auburn-tigers,michigan-state-spartans,alabama-crimson-tide,notre-dame-fighting-irish,georgia-bulldogs,ohio-state-buckeyes,kansas-state-wildcats,tcu-horned-frogs,oklahoma-sooners,oklahoma-state-cowboys,oregon-ducks,baylor-bears,arizona-state-sun-devils,east-carolina-pirates,nebraska-cornhuskers,arizona-wildcats,clemson-tigers,marshall-thundering-herd,usc-trojans,lsu-tigers,utah-utes,west-virginia-mountaineers
matt-mccoy,2014,9,florida-state-seminoles,mississippi-state-bulldogs,ole-miss-rebels,alabama-crimson-tide,auburn-tigers,oregon-ducks,notre-dame-fighting-irish,georgia-bulldogs,michigan-state-spartans,kansas-state-wildcats,ohio-state-buckeyes,baylor-bears,tcu-horned-frogs,nebraska-cornhuskers,arizona-wildcats,oklahoma-sooners,utah-utes,east-carolina-pirates,arizona-state-sun-devils,usc-trojans,clemson-tigers,west-virginia-mountaineers,oklahoma-state-cowboys,ucla-bruins,lsu-tigers
michael-lev,2014,9,mississippi-state-bulldogs,ole-miss-rebels,florida-state-seminoles,georgia-bulldogs,auburn-tigers,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,michigan-state-spartans,notre-dame-fighting-irish,kansas-state-wildcats,baylor-bears,ohio-state-buckeyes,east-carolina-pirates,marshall-thundering-herd,arizona-state-sun-devils,oklahoma-sooners,nebraska-cornhuskers,usc-trojans,west-virginia-mountaineers,clemson-tigers,arizona-wildcats,utah-utes,lsu-tigers,duke-blue-devils
mike-herndon,2014,9,mississippi-state-bulldogs,ole-miss-rebels,florida-state-seminoles,auburn-tigers,oregon-ducks,alabama-crimson-tide,notre-dame-fighting-irish,michigan-state-spartans,georgia-bulldogs,baylor-bears,tcu-horned-frogs,kansas-state-wildcats,arizona-wildcats,nebraska-cornhuskers,ohio-state-buckeyes,utah-utes,oklahoma-sooners,west-virginia-mountaineers,ucla-bruins,arizona-state-sun-devils,usc-trojans,east-carolina-pirates,clemson-tigers,duke-blue-devils,minnesota-golden-gophers
mike-sorensen,2014,9,mississippi-state-bulldogs,ole-miss-rebels,florida-state-seminoles,auburn-tigers,alabama-crimson-tide,michigan-state-spartans,georgia-bulldogs,oregon-ducks,tcu-horned-frogs,ohio-state-buckeyes,notre-dame-fighting-irish,kansas-state-wildcats,arizona-state-sun-devils,baylor-bears,east-carolina-pirates,nebraska-cornhuskers,utah-utes,arizona-wildcats,usc-trojans,clemson-tigers,oklahoma-sooners,west-virginia-mountaineers,marshall-thundering-herd,ucla-bruins,colorado-state-rams
nate-sandell,2014,9,florida-state-seminoles,mississippi-state-bulldogs,ole-miss-rebels,alabama-crimson-tide,notre-dame-fighting-irish,michigan-state-spartans,oregon-ducks,auburn-tigers,tcu-horned-frogs,georgia-bulldogs,kansas-state-wildcats,ohio-state-buckeyes,baylor-bears,arizona-state-sun-devils,utah-utes,arizona-wildcats,nebraska-cornhuskers,oklahoma-sooners,clemson-tigers,usc-trojans,east-carolina-pirates,west-virginia-mountaineers,duke-blue-devils,lsu-tigers,ucla-bruins
nick-baumgardner,2014,9,mississippi-state-bulldogs,ole-miss-rebels,florida-state-seminoles,alabama-crimson-tide,auburn-tigers,notre-dame-fighting-irish,oregon-ducks,michigan-state-spartans,georgia-bulldogs,baylor-bears,tcu-horned-frogs,ohio-state-buckeyes,kansas-state-wildcats,arizona-state-sun-devils,east-carolina-pirates,arizona-wildcats,nebraska-cornhuskers,utah-utes,oklahoma-sooners,west-virginia-mountaineers,usc-trojans,marshall-thundering-herd,clemson-tigers,lsu-tigers,duke-blue-devils
pete-diprimio,2014,9,mississippi-state-bulldogs,ole-miss-rebels,florida-state-seminoles,georgia-bulldogs,auburn-tigers,alabama-crimson-tide,oregon-ducks,tcu-horned-frogs,michigan-state-spartans,notre-dame-fighting-irish,ohio-state-buckeyes,kansas-state-wildcats,baylor-bears,arizona-state-sun-devils,arizona-wildcats,east-carolina-pirates,oklahoma-sooners,usc-trojans,utah-utes,clemson-tigers,nebraska-cornhuskers,west-virginia-mountaineers,ucla-bruins,marshall-thundering-herd,oklahoma-state-cowboys
rob-long,2014,9,mississippi-state-bulldogs,florida-state-seminoles,ole-miss-rebels,georgia-bulldogs,michigan-state-spartans,oregon-ducks,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,auburn-tigers,baylor-bears,tcu-horned-frogs,kansas-state-wildcats,arizona-state-sun-devils,utah-utes,east-carolina-pirates,usc-trojans,arizona-wildcats,nebraska-cornhuskers,oklahoma-state-cowboys,oklahoma-sooners,clemson-tigers,minnesota-golden-gophers,marshall-thundering-herd,ucla-bruins
robert-cessna,2014,9,mississippi-state-bulldogs,florida-state-seminoles,ole-miss-rebels,auburn-tigers,alabama-crimson-tide,michigan-state-spartans,notre-dame-fighting-irish,oregon-ducks,georgia-bulldogs,baylor-bears,tcu-horned-frogs,kansas-state-wildcats,arizona-wildcats,ohio-state-buckeyes,nebraska-cornhuskers,arizona-state-sun-devils,oklahoma-sooners,east-carolina-pirates,utah-utes,usc-trojans,clemson-tigers,marshall-thundering-herd,west-virginia-mountaineers,duke-blue-devils,ucla-bruins
ross-dellenger,2014,9,mississippi-state-bulldogs,florida-state-seminoles,ole-miss-rebels,alabama-crimson-tide,auburn-tigers,georgia-bulldogs,oregon-ducks,notre-dame-fighting-irish,kansas-state-wildcats,michigan-state-spartans,ohio-state-buckeyes,baylor-bears,tcu-horned-frogs,nebraska-cornhuskers,arizona-state-sun-devils,usc-trojans,arizona-wildcats,duke-blue-devils,utah-utes,oklahoma-sooners,east-carolina-pirates,clemson-tigers,lsu-tigers,west-virginia-mountaineers,marshall-thundering-herd
sam-werner,2014,9,mississippi-state-bulldogs,ole-miss-rebels,florida-state-seminoles,auburn-tigers,alabama-crimson-tide,notre-dame-fighting-irish,oregon-ducks,michigan-state-spartans,georgia-bulldogs,baylor-bears,tcu-horned-frogs,arizona-wildcats,kansas-state-wildcats,arizona-state-sun-devils,ohio-state-buckeyes,oklahoma-sooners,east-carolina-pirates,nebraska-cornhuskers,utah-utes,marshall-thundering-herd,clemson-tigers,west-virginia-mountaineers,ucla-bruins,usc-trojans,duke-blue-devils
