Teams,Borda Points
alabama-crimson-tide,60.0
georgia-bulldogs,33.0
oregon-ducks,19.633333333333336
penn-state-nittany-lions,12.51706349206348
iowa-hawkeyes,12.256782106782097
oklahoma-sooners,11.248881673881673
cincinnati-bearcats,8.854040404040406
arkansas-razorbacks,8.170682095682087
notre-dame-fighting-irish,7.494910644910636
florida-gators,6.910628260628254
ohio-state-buckeyes,6.5867216117216065
ole-miss-rebels,5.180524519340308
byu-cougars,4.534800227292491
michigan-wolverines,4.182117860639531
texas-am-aggies,4.104161052226067
coastal-carolina-chanticleers,3.877086183734453
michigan-state-spartans,3.780438741908989
fresno-state-bulldogs,3.157932950935035
oklahoma-state-cowboys,2.8915271231737116
ucla-bruins,2.7821111121794257
baylor-bears,2.2239474490302324
auburn-tigers,1.8252819796526896
north-carolina-state-wolfpack,1.6983829881026682
clemson-tigers,1.3561091939722985
texas-longhorns,1.3328007038055503
wake-forest-demon-deacons,1.2608702834160503
maryland-terrapins,1.1685709876489252
san-diego-state-aztecs,1.0240121714034762
boston-college-eagles,0.7158617228182443
southern-methodist-mustangs,0.6528006775832865
kentucky-wildcats,0.3579227053140096
lsu-tigers,0.35129995608256476
arizona-state-sun-devils,0.31192982456140345
virginia-tech-hokies,0.30457556935817803
iowa-state-cyclones,0.2407177033492823
wisconsin-badgers,0.17681159420289855
utsa-roadrunners,0.12166666666666667
kansas-state-wildcats,0.08514492753623187
oregon-state-beavers,0.08347826086956522
rutgers-scarlet-knights,0.05
louisville-cardinals,0.043478260869565216
north-carolina-tar-heels,0.04
