Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
aaron-mcmann,2022,10,georgia-bulldogs,tennessee-volunteers,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,usc-trojans,utah-utes,ole-miss-rebels,lsu-tigers,penn-state-nittany-lions,ucla-bruins,kansas-state-wildcats,oklahoma-state-cowboys,illinois-fighting-illini,wake-forest-demon-deacons,north-carolina-tar-heels,tulane-green-wave,liberty-flames,syracuse-orange,north-carolina-state-wolfpack,east-carolina-pirates,ucf-knights
adam-cole,2022,10,ohio-state-buckeyes,georgia-bulldogs,tennessee-volunteers,michigan-wolverines,clemson-tigers,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,ole-miss-rebels,usc-trojans,ucla-bruins,oklahoma-state-cowboys,illinois-fighting-illini,penn-state-nittany-lions,kansas-state-wildcats,north-carolina-tar-heels,wake-forest-demon-deacons,syracuse-orange,utah-utes,lsu-tigers,tulane-green-wave,north-carolina-state-wolfpack,cincinnati-bearcats,oregon-state-beavers,liberty-flames
adam-grosbard,2022,10,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,tennessee-volunteers,clemson-tigers,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,ole-miss-rebels,usc-trojans,ucla-bruins,utah-utes,kansas-state-wildcats,north-carolina-state-wolfpack,illinois-fighting-illini,lsu-tigers,penn-state-nittany-lions,north-carolina-tar-heels,tulane-green-wave,ucf-knights,wake-forest-demon-deacons,oklahoma-state-cowboys,texas-longhorns,oregon-state-beavers,florida-state-seminoles
adam-zucker,2022,10,ohio-state-buckeyes,georgia-bulldogs,tennessee-volunteers,michigan-wolverines,tcu-horned-frogs,clemson-tigers,alabama-crimson-tide,oregon-ducks,usc-trojans,kansas-state-wildcats,ucla-bruins,ole-miss-rebels,north-carolina-tar-heels,illinois-fighting-illini,penn-state-nittany-lions,utah-utes,lsu-tigers,oklahoma-state-cowboys,wake-forest-demon-deacons,tulane-green-wave,liberty-flames,coastal-carolina-chanticleers,syracuse-orange,north-carolina-state-wolfpack,ucf-knights
andy-greder,2022,10,georgia-bulldogs,tennessee-volunteers,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,usc-trojans,ucla-bruins,kansas-state-wildcats,ole-miss-rebels,illinois-fighting-illini,utah-utes,penn-state-nittany-lions,lsu-tigers,north-carolina-tar-heels,oklahoma-state-cowboys,north-carolina-state-wolfpack,wake-forest-demon-deacons,tulane-green-wave,oregon-state-beavers,ucf-knights,cincinnati-bearcats,liberty-flames
ben-portnoy,2022,10,tennessee-volunteers,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,ucla-bruins,utah-utes,usc-trojans,lsu-tigers,ole-miss-rebels,illinois-fighting-illini,tulane-green-wave,kansas-state-wildcats,oklahoma-state-cowboys,penn-state-nittany-lions,syracuse-orange,wake-forest-demon-deacons,north-carolina-tar-heels,liberty-flames,ucf-knights,cincinnati-bearcats,texas-longhorns
blair-kerkhoff,2022,10,georgia-bulldogs,ohio-state-buckeyes,tennessee-volunteers,clemson-tigers,michigan-wolverines,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,usc-trojans,utah-utes,ole-miss-rebels,ucla-bruins,kansas-state-wildcats,lsu-tigers,illinois-fighting-illini,penn-state-nittany-lions,oklahoma-state-cowboys,wake-forest-demon-deacons,north-carolina-tar-heels,tulane-green-wave,north-carolina-state-wolfpack,oregon-state-beavers,baylor-bears,syracuse-orange,liberty-flames
bob-asmussen,2022,10,ohio-state-buckeyes,georgia-bulldogs,tennessee-volunteers,michigan-wolverines,alabama-crimson-tide,clemson-tigers,tcu-horned-frogs,oregon-ducks,usc-trojans,ole-miss-rebels,ucla-bruins,illinois-fighting-illini,kansas-state-wildcats,penn-state-nittany-lions,oklahoma-state-cowboys,utah-utes,north-carolina-state-wolfpack,lsu-tigers,north-carolina-tar-heels,tulane-green-wave,wake-forest-demon-deacons,maryland-terrapins,ucf-knights,liberty-flames,oregon-state-beavers
brett-mcmurphy,2022,10,tennessee-volunteers,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,alabama-crimson-tide,michigan-wolverines,tcu-horned-frogs,oregon-ducks,ole-miss-rebels,utah-utes,ucla-bruins,usc-trojans,kansas-state-wildcats,illinois-fighting-illini,north-carolina-tar-heels,oklahoma-state-cowboys,penn-state-nittany-lions,tulane-green-wave,lsu-tigers,oregon-state-beavers,north-carolina-state-wolfpack,wake-forest-demon-deacons,ucf-knights,maryland-terrapins,liberty-flames
brian-fonseca,2022,10,georgia-bulldogs,tennessee-volunteers,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,ucla-bruins,ole-miss-rebels,usc-trojans,illinois-fighting-illini,kansas-state-wildcats,penn-state-nittany-lions,lsu-tigers,north-carolina-tar-heels,oklahoma-state-cowboys,tulane-green-wave,utah-utes,syracuse-orange,wake-forest-demon-deacons,cincinnati-bearcats,oregon-state-beavers,north-carolina-state-wolfpack,ucf-knights
