Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
chris-murray,2018,7,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,clemson-tigers,washington-huskies,penn-state-nittany-lions,west-virginia-mountaineers,texas-longhorns,oklahoma-sooners,michigan-wolverines,florida-gators,lsu-tigers,ucf-knights,miami-fl-hurricanes,wisconsin-badgers,kentucky-wildcats,oregon-ducks,auburn-tigers,colorado-buffaloes,north-carolina-state-wolfpack,texas-am-aggies,mississippi-state-bulldogs,cincinnati-bearcats,iowa-hawkeyes
chris-solari,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,clemson-tigers,washington-huskies,ucf-knights,michigan-wolverines,oklahoma-sooners,wisconsin-badgers,west-virginia-mountaineers,lsu-tigers,auburn-tigers,texas-longhorns,miami-fl-hurricanes,penn-state-nittany-lions,colorado-buffaloes,oregon-ducks,florida-gators,stanford-cardinal,north-carolina-state-wolfpack,mississippi-state-bulldogs,texas-am-aggies,cincinnati-bearcats,utah-state-aggies
chuck-carlton,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,washington-huskies,ucf-knights,penn-state-nittany-lions,texas-longhorns,oklahoma-sooners,michigan-wolverines,florida-gators,lsu-tigers,wisconsin-badgers,miami-fl-hurricanes,colorado-buffaloes,oregon-ducks,kentucky-wildcats,north-carolina-state-wolfpack,texas-am-aggies,washington-state-cougars,auburn-tigers,cincinnati-bearcats,south-florida-bulls
conor-oneill,2018,7,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,notre-dame-fighting-irish,washington-huskies,west-virginia-mountaineers,penn-state-nittany-lions,wisconsin-badgers,ucf-knights,michigan-wolverines,lsu-tigers,miami-fl-hurricanes,texas-longhorns,oklahoma-sooners,oregon-ducks,florida-gators,cincinnati-bearcats,north-carolina-state-wolfpack,colorado-buffaloes,texas-am-aggies,kentucky-wildcats,mississippi-state-bulldogs,auburn-tigers,san-diego-state-aztecs
dave-southorn,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,washington-huskies,west-virginia-mountaineers,penn-state-nittany-lions,michigan-wolverines,texas-longhorns,ucf-knights,florida-gators,oklahoma-sooners,oregon-ducks,lsu-tigers,wisconsin-badgers,miami-fl-hurricanes,colorado-buffaloes,kentucky-wildcats,north-carolina-state-wolfpack,auburn-tigers,texas-am-aggies,south-florida-bulls,san-diego-state-aztecs,cincinnati-bearcats
david-briggs,2018,7,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,clemson-tigers,penn-state-nittany-lions,washington-huskies,west-virginia-mountaineers,texas-longhorns,oklahoma-sooners,michigan-wolverines,wisconsin-badgers,ucf-knights,kentucky-wildcats,florida-gators,lsu-tigers,miami-fl-hurricanes,oregon-ducks,north-carolina-state-wolfpack,mississippi-state-bulldogs,auburn-tigers,colorado-buffaloes,cincinnati-bearcats,washington-state-cougars,tcu-horned-frogs
don-williams,2018,7,alabama-crimson-tide,georgia-bulldogs,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,west-virginia-mountaineers,michigan-wolverines,texas-longhorns,penn-state-nittany-lions,oklahoma-sooners,washington-huskies,wisconsin-badgers,kentucky-wildcats,florida-gators,lsu-tigers,iowa-hawkeyes,texas-am-aggies,ucf-knights,mississippi-state-bulldogs,auburn-tigers,tcu-horned-frogs,colorado-buffaloes,washington-state-cougars,utah-utes,stanford-cardinal
dylan-sinn,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,clemson-tigers,west-virginia-mountaineers,ucf-knights,washington-huskies,michigan-wolverines,penn-state-nittany-lions,texas-longhorns,oklahoma-sooners,wisconsin-badgers,florida-gators,oregon-ducks,lsu-tigers,kentucky-wildcats,auburn-tigers,miami-fl-hurricanes,colorado-buffaloes,south-florida-bulls,iowa-hawkeyes,texas-am-aggies,north-carolina-state-wolfpack,cincinnati-bearcats
eric-hansen,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,penn-state-nittany-lions,west-virginia-mountaineers,michigan-wolverines,washington-huskies,florida-gators,lsu-tigers,ucf-knights,texas-longhorns,wisconsin-badgers,miami-fl-hurricanes,oklahoma-sooners,kentucky-wildcats,oregon-ducks,auburn-tigers,colorado-buffaloes,appalachian-state-mountaineers,san-diego-state-aztecs,cincinnati-bearcats,stanford-cardinal,texas-am-aggies
ferd-lewis,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,washington-huskies,penn-state-nittany-lions,ucf-knights,texas-longhorns,oklahoma-sooners,michigan-wolverines,florida-gators,lsu-tigers,wisconsin-badgers,oregon-ducks,miami-fl-hurricanes,kentucky-wildcats,colorado-buffaloes,auburn-tigers,north-carolina-state-wolfpack,texas-am-aggies,mississippi-state-bulldogs,san-diego-state-aztecs,cincinnati-bearcats
garland-gillen,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,penn-state-nittany-lions,ucf-knights,texas-longhorns,oklahoma-sooners,washington-huskies,kentucky-wildcats,florida-gators,lsu-tigers,michigan-wolverines,colorado-buffaloes,miami-fl-hurricanes,wisconsin-badgers,oregon-ducks,north-carolina-state-wolfpack,south-florida-bulls,iowa-hawkeyes,cincinnati-bearcats,texas-am-aggies,washington-state-cougars
garry-smits,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,ucf-knights,west-virginia-mountaineers,washington-huskies,penn-state-nittany-lions,texas-longhorns,michigan-wolverines,miami-fl-hurricanes,oklahoma-sooners,texas-am-aggies,kentucky-wildcats,florida-gators,lsu-tigers,wisconsin-badgers,south-florida-bulls,north-carolina-state-wolfpack,colorado-buffaloes,cincinnati-bearcats,san-diego-state-aztecs,mississippi-state-bulldogs,auburn-tigers
gary-horowitz,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,penn-state-nittany-lions,ucf-knights,washington-huskies,michigan-wolverines,texas-longhorns,oklahoma-sooners,florida-gators,lsu-tigers,miami-fl-hurricanes,oregon-ducks,wisconsin-badgers,auburn-tigers,texas-am-aggies,kentucky-wildcats,colorado-buffaloes,north-carolina-state-wolfpack,mississippi-state-bulldogs,cincinnati-bearcats,san-diego-state-aztecs
grace-raynor,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,washington-huskies,penn-state-nittany-lions,texas-longhorns,ucf-knights,michigan-wolverines,oklahoma-sooners,wisconsin-badgers,miami-fl-hurricanes,oregon-ducks,florida-gators,lsu-tigers,kentucky-wildcats,colorado-buffaloes,north-carolina-state-wolfpack,auburn-tigers,texas-am-aggies,south-florida-bulls,iowa-hawkeyes,san-diego-state-aztecs
jason-galloway,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,penn-state-nittany-lions,west-virginia-mountaineers,michigan-wolverines,washington-huskies,ucf-knights,texas-am-aggies,kentucky-wildcats,florida-gators,texas-longhorns,lsu-tigers,oklahoma-sooners,miami-fl-hurricanes,oregon-ducks,wisconsin-badgers,mississippi-state-bulldogs,colorado-buffaloes,auburn-tigers,north-carolina-state-wolfpack,appalachian-state-mountaineers,tcu-horned-frogs
jerry-dipaola,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,washington-huskies,penn-state-nittany-lions,west-virginia-mountaineers,ucf-knights,michigan-wolverines,texas-longhorns,oklahoma-sooners,florida-gators,lsu-tigers,miami-fl-hurricanes,wisconsin-badgers,colorado-buffaloes,auburn-tigers,north-carolina-state-wolfpack,oregon-ducks,south-florida-bulls,iowa-hawkeyes,stanford-cardinal,texas-am-aggies,kentucky-wildcats
jim-alexander,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,north-carolina-state-wolfpack,colorado-buffaloes,texas-longhorns,oklahoma-sooners,washington-huskies,florida-gators,michigan-wolverines,lsu-tigers,penn-state-nittany-lions,oregon-ducks,ucf-knights,south-florida-bulls,miami-fl-hurricanes,wisconsin-badgers,kentucky-wildcats,cincinnati-bearcats,san-diego-state-aztecs,iowa-hawkeyes,hawaii-warriors
joey-kaufman,2018,7,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,clemson-tigers,west-virginia-mountaineers,penn-state-nittany-lions,texas-longhorns,oklahoma-sooners,lsu-tigers,michigan-wolverines,washington-huskies,ucf-knights,wisconsin-badgers,kentucky-wildcats,florida-gators,oregon-ducks,auburn-tigers,colorado-buffaloes,miami-fl-hurricanes,north-carolina-state-wolfpack,stanford-cardinal,cincinnati-bearcats,san-diego-state-aztecs,mississippi-state-bulldogs
john-bednarowski,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,washington-huskies,penn-state-nittany-lions,west-virginia-mountaineers,wisconsin-badgers,ucf-knights,lsu-tigers,oklahoma-sooners,michigan-wolverines,texas-longhorns,auburn-tigers,kentucky-wildcats,florida-gators,miami-fl-hurricanes,oregon-ducks,south-florida-bulls,colorado-buffaloes,north-carolina-state-wolfpack,mississippi-state-bulldogs,texas-am-aggies,san-diego-state-aztecs
john-clay,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,penn-state-nittany-lions,washington-huskies,west-virginia-mountaineers,texas-longhorns,oklahoma-sooners,lsu-tigers,ucf-knights,wisconsin-badgers,michigan-wolverines,oregon-ducks,miami-fl-hurricanes,florida-gators,texas-am-aggies,north-carolina-state-wolfpack,kentucky-wildcats,auburn-tigers,colorado-buffaloes,south-florida-bulls,iowa-hawkeyes,cincinnati-bearcats
jon-wilner,2018,7,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,clemson-tigers,washington-huskies,lsu-tigers,penn-state-nittany-lions,texas-longhorns,west-virginia-mountaineers,oklahoma-sooners,oregon-ducks,ucf-knights,michigan-wolverines,miami-fl-hurricanes,florida-gators,auburn-tigers,wisconsin-badgers,north-carolina-state-wolfpack,south-florida-bulls,colorado-buffaloes,kentucky-wildcats,iowa-hawkeyes,san-diego-state-aztecs,cincinnati-bearcats
jonny-miller,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,washington-huskies,penn-state-nittany-lions,wisconsin-badgers,lsu-tigers,texas-longhorns,ucf-knights,oklahoma-sooners,michigan-wolverines,miami-fl-hurricanes,oregon-ducks,colorado-buffaloes,auburn-tigers,stanford-cardinal,north-carolina-state-wolfpack,florida-gators,south-florida-bulls,washington-state-cougars,mississippi-state-bulldogs,texas-am-aggies
keith-sargeant,2018,7,ohio-state-buckeyes,alabama-crimson-tide,notre-dame-fighting-irish,georgia-bulldogs,clemson-tigers,west-virginia-mountaineers,ucf-knights,penn-state-nittany-lions,washington-huskies,michigan-wolverines,texas-longhorns,oklahoma-sooners,texas-am-aggies,kentucky-wildcats,florida-gators,lsu-tigers,miami-fl-hurricanes,wisconsin-badgers,mississippi-state-bulldogs,auburn-tigers,north-carolina-state-wolfpack,south-florida-bulls,colorado-buffaloes,oregon-ducks,iowa-hawkeyes
kellis-robinett,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,notre-dame-fighting-irish,clemson-tigers,west-virginia-mountaineers,texas-longhorns,florida-gators,lsu-tigers,penn-state-nittany-lions,oklahoma-sooners,ucf-knights,washington-huskies,miami-fl-hurricanes,michigan-wolverines,wisconsin-badgers,colorado-buffaloes,cincinnati-bearcats,north-carolina-state-wolfpack,texas-am-aggies,kentucky-wildcats,mississippi-state-bulldogs,oregon-ducks,auburn-tigers,south-florida-bulls
kirk-bohls,2018,7,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,clemson-tigers,penn-state-nittany-lions,washington-huskies,west-virginia-mountaineers,texas-longhorns,ucf-knights,oklahoma-sooners,wisconsin-badgers,texas-am-aggies,miami-fl-hurricanes,michigan-wolverines,kentucky-wildcats,florida-gators,lsu-tigers,oregon-ducks,mississippi-state-bulldogs,auburn-tigers,tcu-horned-frogs,south-florida-bulls,north-carolina-state-wolfpack,san-diego-state-aztecs
lauren-brownlow,2018,7,alabama-crimson-tide,georgia-bulldogs,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,penn-state-nittany-lions,west-virginia-mountaineers,washington-huskies,wisconsin-badgers,ucf-knights,lsu-tigers,texas-longhorns,florida-gators,oklahoma-sooners,miami-fl-hurricanes,oregon-ducks,michigan-wolverines,stanford-cardinal,auburn-tigers,north-carolina-state-wolfpack,colorado-buffaloes,kentucky-wildcats,appalachian-state-mountaineers,cincinnati-bearcats,san-diego-state-aztecs
marc-weiszer,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,notre-dame-fighting-irish,clemson-tigers,west-virginia-mountaineers,penn-state-nittany-lions,washington-huskies,michigan-wolverines,ucf-knights,lsu-tigers,texas-longhorns,florida-gators,oklahoma-sooners,wisconsin-badgers,kentucky-wildcats,oregon-ducks,miami-fl-hurricanes,colorado-buffaloes,south-florida-bulls,texas-am-aggies,north-carolina-state-wolfpack,iowa-hawkeyes,auburn-tigers,washington-state-cougars
matt-baker,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,clemson-tigers,west-virginia-mountaineers,washington-huskies,penn-state-nittany-lions,texas-longhorns,oklahoma-sooners,ucf-knights,michigan-wolverines,kentucky-wildcats,florida-gators,lsu-tigers,wisconsin-badgers,miami-fl-hurricanes,north-carolina-state-wolfpack,oregon-ducks,mississippi-state-bulldogs,auburn-tigers,washington-state-cougars,colorado-buffaloes,texas-am-aggies,iowa-hawkeyes
matt-brown,2018,7,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,clemson-tigers,georgia-bulldogs,penn-state-nittany-lions,west-virginia-mountaineers,washington-huskies,texas-longhorns,oklahoma-sooners,ucf-knights,michigan-wolverines,texas-am-aggies,kentucky-wildcats,florida-gators,lsu-tigers,oregon-ducks,wisconsin-badgers,north-carolina-state-wolfpack,colorado-buffaloes,miami-fl-hurricanes,iowa-hawkeyes,cincinnati-bearcats,south-florida-bulls,mississippi-state-bulldogs
matt-mccoy,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,washington-huskies,penn-state-nittany-lions,michigan-wolverines,lsu-tigers,ucf-knights,texas-longhorns,oklahoma-sooners,wisconsin-badgers,kentucky-wildcats,florida-gators,mississippi-state-bulldogs,auburn-tigers,miami-fl-hurricanes,oregon-ducks,texas-am-aggies,north-carolina-state-wolfpack,colorado-buffaloes,iowa-hawkeyes,cincinnati-bearcats
michael-lev,2018,7,alabama-crimson-tide,georgia-bulldogs,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,west-virginia-mountaineers,texas-longhorns,oklahoma-sooners,washington-huskies,penn-state-nittany-lions,michigan-wolverines,florida-gators,lsu-tigers,ucf-knights,oregon-ducks,wisconsin-badgers,auburn-tigers,colorado-buffaloes,miami-fl-hurricanes,texas-am-aggies,kentucky-wildcats,mississippi-state-bulldogs,washington-state-cougars,north-carolina-state-wolfpack,utah-state-aggies
mike-barber,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,texas-longhorns,penn-state-nittany-lions,oklahoma-sooners,washington-huskies,florida-gators,wisconsin-badgers,ucf-knights,lsu-tigers,michigan-wolverines,colorado-buffaloes,miami-fl-hurricanes,oregon-ducks,washington-state-cougars,north-carolina-state-wolfpack,auburn-tigers,kentucky-wildcats,iowa-hawkeyes,stanford-cardinal,south-florida-bulls
neill-ostrout,2018,7,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,notre-dame-fighting-irish,west-virginia-mountaineers,washington-huskies,ucf-knights,miami-fl-hurricanes,lsu-tigers,texas-longhorns,penn-state-nittany-lions,oklahoma-sooners,michigan-wolverines,wisconsin-badgers,florida-gators,texas-am-aggies,north-carolina-state-wolfpack,auburn-tigers,stanford-cardinal,oregon-ducks,kentucky-wildcats,south-florida-bulls,cincinnati-bearcats,utah-state-aggies
pat-dooley,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,washington-huskies,ucf-knights,oklahoma-sooners,lsu-tigers,penn-state-nittany-lions,michigan-wolverines,texas-longhorns,florida-gators,miami-fl-hurricanes,wisconsin-badgers,kentucky-wildcats,colorado-buffaloes,oregon-ducks,north-carolina-state-wolfpack,cincinnati-bearcats,iowa-hawkeyes,south-florida-bulls,auburn-tigers,washington-state-cougars
rachel-richlinski,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,penn-state-nittany-lions,west-virginia-mountaineers,ucf-knights,washington-huskies,michigan-wolverines,texas-longhorns,lsu-tigers,oklahoma-sooners,florida-gators,miami-fl-hurricanes,kentucky-wildcats,wisconsin-badgers,oregon-ducks,colorado-buffaloes,texas-am-aggies,stanford-cardinal,auburn-tigers,north-carolina-state-wolfpack,south-florida-bulls,mississippi-state-bulldogs
rece-davis,2018,7,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,notre-dame-fighting-irish,penn-state-nittany-lions,texas-longhorns,oklahoma-sooners,michigan-wolverines,washington-huskies,west-virginia-mountaineers,kentucky-wildcats,florida-gators,lsu-tigers,ucf-knights,wisconsin-badgers,miami-fl-hurricanes,texas-am-aggies,iowa-hawkeyes,oregon-ducks,colorado-buffaloes,north-carolina-state-wolfpack,mississippi-state-bulldogs,auburn-tigers,washington-state-cougars
rob-long,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,notre-dame-fighting-irish,clemson-tigers,west-virginia-mountaineers,washington-huskies,texas-longhorns,penn-state-nittany-lions,oklahoma-sooners,michigan-wolverines,florida-gators,lsu-tigers,ucf-knights,oregon-ducks,miami-fl-hurricanes,wisconsin-badgers,colorado-buffaloes,kentucky-wildcats,mississippi-state-bulldogs,auburn-tigers,south-florida-bulls,north-carolina-state-wolfpack,texas-am-aggies,cincinnati-bearcats
robert-cessna,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,penn-state-nittany-lions,washington-huskies,ucf-knights,texas-longhorns,oklahoma-sooners,michigan-wolverines,lsu-tigers,wisconsin-badgers,kentucky-wildcats,florida-gators,miami-fl-hurricanes,oregon-ducks,auburn-tigers,texas-am-aggies,north-carolina-state-wolfpack,colorado-buffaloes,tcu-horned-frogs,cincinnati-bearcats,mississippi-state-bulldogs
robert-gagliardi,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,washington-huskies,oklahoma-sooners,penn-state-nittany-lions,ucf-knights,wisconsin-badgers,lsu-tigers,michigan-wolverines,texas-longhorns,florida-gators,auburn-tigers,miami-fl-hurricanes,colorado-buffaloes,oregon-ducks,south-florida-bulls,north-carolina-state-wolfpack,texas-am-aggies,kentucky-wildcats,cincinnati-bearcats,mississippi-state-bulldogs
ryan-aber,2018,7,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,west-virginia-mountaineers,lsu-tigers,texas-longhorns,washington-huskies,penn-state-nittany-lions,oklahoma-sooners,michigan-wolverines,auburn-tigers,ucf-knights,wisconsin-badgers,miami-fl-hurricanes,kentucky-wildcats,colorado-buffaloes,florida-gators,north-carolina-state-wolfpack,oregon-ducks,texas-am-aggies,mississippi-state-bulldogs,south-florida-bulls,iowa-hawkeyes
sam-mckewon,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,penn-state-nittany-lions,washington-huskies,ucf-knights,michigan-wolverines,texas-longhorns,oklahoma-sooners,wisconsin-badgers,oregon-ducks,lsu-tigers,kentucky-wildcats,florida-gators,auburn-tigers,miami-fl-hurricanes,iowa-hawkeyes,colorado-buffaloes,north-carolina-state-wolfpack,texas-am-aggies,washington-state-cougars,mississippi-state-bulldogs
scott-hamilton,2018,7,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,penn-state-nittany-lions,ucf-knights,washington-huskies,michigan-wolverines,texas-longhorns,oklahoma-sooners,wisconsin-badgers,florida-gators,lsu-tigers,miami-fl-hurricanes,kentucky-wildcats,oregon-ducks,colorado-buffaloes,north-carolina-state-wolfpack,auburn-tigers,texas-am-aggies,south-florida-bulls,cincinnati-bearcats,iowa-hawkeyes
scott-rabalais,2018,7,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,washington-huskies,west-virginia-mountaineers,penn-state-nittany-lions,texas-longhorns,florida-gators,lsu-tigers,oklahoma-sooners,miami-fl-hurricanes,ucf-knights,wisconsin-badgers,michigan-wolverines,oregon-ducks,kentucky-wildcats,mississippi-state-bulldogs,texas-am-aggies,auburn-tigers,colorado-buffaloes,north-carolina-state-wolfpack,south-florida-bulls,cincinnati-bearcats
