Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
chris-murray,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,auburn-tigers,oklahoma-sooners,ohio-state-buckeyes,stanford-cardinal,wisconsin-badgers,notre-dame-fighting-irish,lsu-tigers,washington-huskies,penn-state-nittany-lions,west-virginia-mountaineers,tcu-horned-frogs,usc-trojans,boise-state-broncos,mississippi-state-bulldogs,virginia-tech-hokies,michigan-wolverines,oregon-ducks,miami-fl-hurricanes,ucf-knights,utah-utes,oklahoma-state-cowboys,arizona-state-sun-devils
chris-solari,2018,3,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,auburn-tigers,ohio-state-buckeyes,wisconsin-badgers,washington-huskies,virginia-tech-hokies,stanford-cardinal,notre-dame-fighting-irish,ucf-knights,mississippi-state-bulldogs,penn-state-nittany-lions,michigan-wolverines,lsu-tigers,michigan-state-spartans,west-virginia-mountaineers,usc-trojans,miami-fl-hurricanes,boise-state-broncos,tcu-horned-frogs,oregon-ducks,iowa-hawkeyes,florida-state-seminoles
chuck-carlton,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,wisconsin-badgers,stanford-cardinal,west-virginia-mountaineers,notre-dame-fighting-irish,penn-state-nittany-lions,washington-huskies,tcu-horned-frogs,lsu-tigers,virginia-tech-hokies,mississippi-state-bulldogs,ucf-knights,boise-state-broncos,arizona-state-sun-devils,michigan-state-spartans,miami-fl-hurricanes,oregon-ducks,oklahoma-state-cowboys,usc-trojans,texas-am-aggies
conor-oneill,2018,3,alabama-crimson-tide,clemson-tigers,wisconsin-badgers,georgia-bulldogs,auburn-tigers,ohio-state-buckeyes,oklahoma-sooners,stanford-cardinal,west-virginia-mountaineers,notre-dame-fighting-irish,washington-huskies,penn-state-nittany-lions,boise-state-broncos,lsu-tigers,virginia-tech-hokies,tcu-horned-frogs,miami-fl-hurricanes,oregon-ducks,michigan-state-spartans,ucf-knights,michigan-wolverines,utah-utes,mississippi-state-bulldogs,arizona-state-sun-devils,kentucky-wildcats
dave-southorn,2018,3,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,auburn-tigers,oklahoma-sooners,wisconsin-badgers,notre-dame-fighting-irish,stanford-cardinal,penn-state-nittany-lions,lsu-tigers,washington-huskies,mississippi-state-bulldogs,virginia-tech-hokies,tcu-horned-frogs,michigan-wolverines,boise-state-broncos,west-virginia-mountaineers,ucf-knights,usc-trojans,oregon-ducks,oklahoma-state-cowboys,arizona-state-sun-devils,miami-fl-hurricanes,boston-college-eagles
david-briggs,2018,3,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,georgia-bulldogs,wisconsin-badgers,notre-dame-fighting-irish,auburn-tigers,stanford-cardinal,oklahoma-sooners,lsu-tigers,penn-state-nittany-lions,virginia-tech-hokies,washington-huskies,west-virginia-mountaineers,tcu-horned-frogs,ucf-knights,boise-state-broncos,mississippi-state-bulldogs,usc-trojans,michigan-wolverines,miami-fl-hurricanes,oklahoma-state-cowboys,kentucky-wildcats,arizona-state-sun-devils,michigan-state-spartans
don-williams,2018,3,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,wisconsin-badgers,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,washington-huskies,virginia-tech-hokies,lsu-tigers,notre-dame-fighting-irish,stanford-cardinal,west-virginia-mountaineers,mississippi-state-bulldogs,penn-state-nittany-lions,usc-trojans,miami-fl-hurricanes,tcu-horned-frogs,michigan-wolverines,boise-state-broncos,michigan-state-spartans,texas-am-aggies,oregon-ducks,ucf-knights,iowa-hawkeyes
dylan-sinn,2018,3,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,wisconsin-badgers,clemson-tigers,auburn-tigers,georgia-bulldogs,notre-dame-fighting-irish,lsu-tigers,stanford-cardinal,west-virginia-mountaineers,tcu-horned-frogs,virginia-tech-hokies,penn-state-nittany-lions,ucf-knights,washington-huskies,boise-state-broncos,mississippi-state-bulldogs,michigan-wolverines,miami-fl-hurricanes,usc-trojans,oklahoma-state-cowboys,oregon-ducks,arizona-state-sun-devils,south-florida-bulls
eric-hansen,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,wisconsin-badgers,auburn-tigers,oklahoma-sooners,ohio-state-buckeyes,stanford-cardinal,mississippi-state-bulldogs,notre-dame-fighting-irish,washington-huskies,penn-state-nittany-lions,virginia-tech-hokies,tcu-horned-frogs,lsu-tigers,michigan-wolverines,west-virginia-mountaineers,ucf-knights,miami-fl-hurricanes,boise-state-broncos,oregon-ducks,usc-trojans,duke-blue-devils,maryland-terrapins,texas-am-aggies
ferd-lewis,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,oklahoma-sooners,wisconsin-badgers,auburn-tigers,notre-dame-fighting-irish,stanford-cardinal,penn-state-nittany-lions,washington-huskies,virginia-tech-hokies,lsu-tigers,tcu-horned-frogs,west-virginia-mountaineers,mississippi-state-bulldogs,ucf-knights,boise-state-broncos,miami-fl-hurricanes,michigan-wolverines,arizona-state-sun-devils,usc-trojans,oklahoma-state-cowboys,kentucky-wildcats,oregon-ducks
garland-gillen,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,oklahoma-sooners,auburn-tigers,ohio-state-buckeyes,wisconsin-badgers,virginia-tech-hokies,west-virginia-mountaineers,mississippi-state-bulldogs,notre-dame-fighting-irish,lsu-tigers,stanford-cardinal,penn-state-nittany-lions,tcu-horned-frogs,ucf-knights,washington-huskies,boise-state-broncos,oregon-ducks,arizona-state-sun-devils,usc-trojans,michigan-state-spartans,miami-fl-hurricanes,michigan-wolverines,oklahoma-state-cowboys
garry-smits,2018,3,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,wisconsin-badgers,ucf-knights,ohio-state-buckeyes,auburn-tigers,stanford-cardinal,west-virginia-mountaineers,penn-state-nittany-lions,notre-dame-fighting-irish,washington-huskies,lsu-tigers,virginia-tech-hokies,michigan-wolverines,tcu-horned-frogs,miami-fl-hurricanes,michigan-state-spartans,boise-state-broncos,mississippi-state-bulldogs,usc-trojans,houston-cougars,iowa-hawkeyes,south-florida-bulls
gary-horowitz,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,oklahoma-sooners,auburn-tigers,west-virginia-mountaineers,notre-dame-fighting-irish,boise-state-broncos,stanford-cardinal,penn-state-nittany-lions,washington-huskies,lsu-tigers,tcu-horned-frogs,ucf-knights,virginia-tech-hokies,michigan-wolverines,mississippi-state-bulldogs,arizona-state-sun-devils,oregon-ducks,michigan-state-spartans,oklahoma-state-cowboys,miami-fl-hurricanes,houston-cougars
grace-raynor,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,auburn-tigers,oklahoma-sooners,wisconsin-badgers,lsu-tigers,stanford-cardinal,notre-dame-fighting-irish,washington-huskies,penn-state-nittany-lions,virginia-tech-hokies,tcu-horned-frogs,west-virginia-mountaineers,mississippi-state-bulldogs,michigan-wolverines,ucf-knights,usc-trojans,boise-state-broncos,texas-am-aggies,utah-utes,oregon-ducks,arizona-state-sun-devils,miami-fl-hurricanes
jason-galloway,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,oklahoma-sooners,wisconsin-badgers,auburn-tigers,notre-dame-fighting-irish,lsu-tigers,washington-huskies,virginia-tech-hokies,penn-state-nittany-lions,stanford-cardinal,mississippi-state-bulldogs,michigan-wolverines,boise-state-broncos,tcu-horned-frogs,west-virginia-mountaineers,usc-trojans,miami-fl-hurricanes,oklahoma-state-cowboys,ucf-knights,texas-am-aggies,oregon-ducks,arizona-state-sun-devils
jerry-dipaola,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,oklahoma-sooners,ohio-state-buckeyes,wisconsin-badgers,auburn-tigers,notre-dame-fighting-irish,stanford-cardinal,washington-huskies,lsu-tigers,virginia-tech-hokies,penn-state-nittany-lions,west-virginia-mountaineers,tcu-horned-frogs,mississippi-state-bulldogs,michigan-wolverines,boise-state-broncos,miami-fl-hurricanes,oregon-ducks,usc-trojans,utah-utes,ucf-knights,texas-am-aggies,arizona-state-sun-devils
jim-alexander,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,wisconsin-badgers,auburn-tigers,tcu-horned-frogs,stanford-cardinal,lsu-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,virginia-tech-hokies,penn-state-nittany-lions,mississippi-state-bulldogs,oregon-ducks,boise-state-broncos,michigan-wolverines,michigan-state-spartans,washington-huskies,miami-fl-hurricanes,usc-trojans,ucf-knights,houston-cougars,south-carolina-gamecocks
joey-kaufman,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,auburn-tigers,ohio-state-buckeyes,oklahoma-sooners,washington-huskies,notre-dame-fighting-irish,lsu-tigers,stanford-cardinal,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,oregon-ducks,west-virginia-mountaineers,virginia-tech-hokies,mississippi-state-bulldogs,ucf-knights,boise-state-broncos,michigan-wolverines,miami-fl-hurricanes,usc-trojans,oklahoma-state-cowboys,michigan-state-spartans,texas-am-aggies
john-bednarowski,2018,3,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,wisconsin-badgers,oklahoma-sooners,auburn-tigers,stanford-cardinal,washington-huskies,penn-state-nittany-lions,notre-dame-fighting-irish,tcu-horned-frogs,lsu-tigers,mississippi-state-bulldogs,virginia-tech-hokies,michigan-wolverines,west-virginia-mountaineers,boise-state-broncos,ucf-knights,usc-trojans,miami-fl-hurricanes,oregon-ducks,utah-utes,arizona-state-sun-devils,michigan-state-spartans
john-clay,2018,3,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,auburn-tigers,georgia-bulldogs,washington-huskies,oklahoma-sooners,stanford-cardinal,wisconsin-badgers,notre-dame-fighting-irish,mississippi-state-bulldogs,west-virginia-mountaineers,virginia-tech-hokies,penn-state-nittany-lions,lsu-tigers,utah-utes,ucf-knights,north-carolina-state-wolfpack,michigan-wolverines,boise-state-broncos,tcu-horned-frogs,oregon-ducks,usc-trojans,miami-fl-hurricanes,oklahoma-state-cowboys
jon-wilner,2018,3,alabama-crimson-tide,clemson-tigers,auburn-tigers,oklahoma-sooners,notre-dame-fighting-irish,lsu-tigers,georgia-bulldogs,washington-huskies,wisconsin-badgers,stanford-cardinal,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,ucf-knights,virginia-tech-hokies,penn-state-nittany-lions,texas-am-aggies,arizona-state-sun-devils,boise-state-broncos,michigan-wolverines,west-virginia-mountaineers,mississippi-state-bulldogs,colorado-buffaloes,duke-blue-devils,boston-college-eagles
jonny-miller,2018,3,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,wisconsin-badgers,clemson-tigers,auburn-tigers,stanford-cardinal,notre-dame-fighting-irish,tcu-horned-frogs,west-virginia-mountaineers,virginia-tech-hokies,lsu-tigers,penn-state-nittany-lions,washington-huskies,oregon-ducks,mississippi-state-bulldogs,ucf-knights,boise-state-broncos,miami-fl-hurricanes,houston-cougars,michigan-wolverines,arizona-state-sun-devils,iowa-hawkeyes,utah-utes
keith-sargeant,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,oklahoma-sooners,wisconsin-badgers,auburn-tigers,notre-dame-fighting-irish,lsu-tigers,stanford-cardinal,penn-state-nittany-lions,virginia-tech-hokies,washington-huskies,west-virginia-mountaineers,tcu-horned-frogs,ucf-knights,mississippi-state-bulldogs,boise-state-broncos,michigan-wolverines,miami-fl-hurricanes,usc-trojans,oklahoma-state-cowboys,oregon-ducks,kentucky-wildcats,arizona-state-sun-devils
kellis-robinett,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,oklahoma-sooners,auburn-tigers,ohio-state-buckeyes,west-virginia-mountaineers,wisconsin-badgers,stanford-cardinal,notre-dame-fighting-irish,virginia-tech-hokies,lsu-tigers,mississippi-state-bulldogs,penn-state-nittany-lions,boise-state-broncos,tcu-horned-frogs,washington-huskies,miami-fl-hurricanes,ucf-knights,oregon-ducks,michigan-wolverines,ole-miss-rebels,oklahoma-state-cowboys,colorado-buffaloes,hawaii-warriors
kirk-bohls,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,oklahoma-sooners,auburn-tigers,virginia-tech-hokies,lsu-tigers,wisconsin-badgers,west-virginia-mountaineers,stanford-cardinal,boise-state-broncos,mississippi-state-bulldogs,washington-huskies,ucf-knights,notre-dame-fighting-irish,tcu-horned-frogs,arizona-state-sun-devils,utah-utes,texas-am-aggies,penn-state-nittany-lions,michigan-state-spartans,oregon-ducks,michigan-wolverines,miami-fl-hurricanes
lauren-brownlow,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,wisconsin-badgers,auburn-tigers,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,washington-huskies,west-virginia-mountaineers,penn-state-nittany-lions,stanford-cardinal,tcu-horned-frogs,lsu-tigers,mississippi-state-bulldogs,ucf-knights,miami-fl-hurricanes,michigan-wolverines,houston-cougars,boston-college-eagles,virginia-tech-hokies,boise-state-broncos,texas-am-aggies,oregon-ducks,north-carolina-state-wolfpack
marc-weiszer,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,oklahoma-sooners,ohio-state-buckeyes,wisconsin-badgers,auburn-tigers,west-virginia-mountaineers,stanford-cardinal,notre-dame-fighting-irish,virginia-tech-hokies,lsu-tigers,penn-state-nittany-lions,washington-huskies,tcu-horned-frogs,mississippi-state-bulldogs,ucf-knights,boise-state-broncos,oregon-ducks,oklahoma-state-cowboys,michigan-wolverines,miami-fl-hurricanes,usc-trojans,colorado-buffaloes,arizona-state-sun-devils
matt-baker,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,auburn-tigers,oklahoma-sooners,notre-dame-fighting-irish,stanford-cardinal,washington-huskies,west-virginia-mountaineers,penn-state-nittany-lions,mississippi-state-bulldogs,tcu-horned-frogs,lsu-tigers,boise-state-broncos,virginia-tech-hokies,michigan-wolverines,miami-fl-hurricanes,oregon-ducks,ucf-knights,arizona-state-sun-devils,iowa-hawkeyes,usc-trojans,texas-am-aggies
matt-brown,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,oklahoma-sooners,auburn-tigers,ohio-state-buckeyes,wisconsin-badgers,stanford-cardinal,tcu-horned-frogs,notre-dame-fighting-irish,lsu-tigers,virginia-tech-hokies,penn-state-nittany-lions,washington-huskies,boise-state-broncos,mississippi-state-bulldogs,west-virginia-mountaineers,ucf-knights,arizona-state-sun-devils,utah-utes,oregon-ducks,michigan-wolverines,miami-fl-hurricanes,kentucky-wildcats,hawaii-warriors
matt-mccoy,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,wisconsin-badgers,auburn-tigers,notre-dame-fighting-irish,lsu-tigers,washington-huskies,virginia-tech-hokies,stanford-cardinal,penn-state-nittany-lions,tcu-horned-frogs,west-virginia-mountaineers,mississippi-state-bulldogs,michigan-wolverines,miami-fl-hurricanes,boise-state-broncos,ucf-knights,usc-trojans,oregon-ducks,arizona-state-sun-devils,michigan-state-spartans,oklahoma-state-cowboys
michael-lev,2018,3,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,wisconsin-badgers,ohio-state-buckeyes,auburn-tigers,oklahoma-sooners,stanford-cardinal,west-virginia-mountaineers,notre-dame-fighting-irish,oregon-ducks,washington-huskies,virginia-tech-hokies,lsu-tigers,penn-state-nittany-lions,mississippi-state-bulldogs,tcu-horned-frogs,michigan-wolverines,boise-state-broncos,colorado-buffaloes,utah-utes,ucf-knights,miami-fl-hurricanes,kentucky-wildcats,arizona-state-sun-devils
mike-barber,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,wisconsin-badgers,stanford-cardinal,penn-state-nittany-lions,west-virginia-mountaineers,notre-dame-fighting-irish,washington-huskies,tcu-horned-frogs,virginia-tech-hokies,mississippi-state-bulldogs,lsu-tigers,usc-trojans,ucf-knights,boise-state-broncos,michigan-wolverines,utah-utes,colorado-buffaloes,maryland-terrapins,houston-cougars,miami-fl-hurricanes
neill-ostrout,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,auburn-tigers,wisconsin-badgers,stanford-cardinal,notre-dame-fighting-irish,virginia-tech-hokies,penn-state-nittany-lions,tcu-horned-frogs,lsu-tigers,washington-huskies,ucf-knights,boise-state-broncos,miami-fl-hurricanes,west-virginia-mountaineers,mississippi-state-bulldogs,usc-trojans,michigan-wolverines,oklahoma-state-cowboys,colorado-buffaloes,texas-am-aggies,houston-cougars
pat-dooley,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,wisconsin-badgers,ohio-state-buckeyes,auburn-tigers,oklahoma-sooners,notre-dame-fighting-irish,penn-state-nittany-lions,washington-huskies,stanford-cardinal,lsu-tigers,tcu-horned-frogs,west-virginia-mountaineers,mississippi-state-bulldogs,virginia-tech-hokies,miami-fl-hurricanes,ucf-knights,texas-am-aggies,oklahoma-state-cowboys,boise-state-broncos,arizona-state-sun-devils,oregon-ducks,kentucky-wildcats,usc-trojans
rachel-richlinski,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,auburn-tigers,oklahoma-sooners,wisconsin-badgers,penn-state-nittany-lions,notre-dame-fighting-irish,stanford-cardinal,mississippi-state-bulldogs,lsu-tigers,west-virginia-mountaineers,virginia-tech-hokies,washington-huskies,boise-state-broncos,ucf-knights,tcu-horned-frogs,usc-trojans,oregon-ducks,michigan-wolverines,miami-fl-hurricanes,arizona-state-sun-devils,michigan-state-spartans,texas-am-aggies
rece-davis,2018,3,alabama-crimson-tide,clemson-tigers,auburn-tigers,georgia-bulldogs,oklahoma-sooners,notre-dame-fighting-irish,ohio-state-buckeyes,wisconsin-badgers,washington-huskies,stanford-cardinal,west-virginia-mountaineers,penn-state-nittany-lions,boise-state-broncos,virginia-tech-hokies,lsu-tigers,texas-am-aggies,michigan-wolverines,mississippi-state-bulldogs,tcu-horned-frogs,ucf-knights,arizona-state-sun-devils,duke-blue-devils,iowa-hawkeyes,colorado-buffaloes,boston-college-eagles
rob-long,2018,3,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,wisconsin-badgers,auburn-tigers,notre-dame-fighting-irish,west-virginia-mountaineers,virginia-tech-hokies,washington-huskies,stanford-cardinal,penn-state-nittany-lions,tcu-horned-frogs,lsu-tigers,ucf-knights,boise-state-broncos,oregon-ducks,arizona-state-sun-devils,mississippi-state-bulldogs,usc-trojans,utah-utes,maryland-terrapins,michigan-wolverines,south-florida-bulls
robert-cessna,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,wisconsin-badgers,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,penn-state-nittany-lions,stanford-cardinal,lsu-tigers,notre-dame-fighting-irish,washington-huskies,west-virginia-mountaineers,mississippi-state-bulldogs,virginia-tech-hokies,ucf-knights,tcu-horned-frogs,usc-trojans,oregon-ducks,michigan-state-spartans,michigan-wolverines,boise-state-broncos,texas-am-aggies,arizona-state-sun-devils,south-carolina-gamecocks
robert-gagliardi,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,auburn-tigers,wisconsin-badgers,oklahoma-sooners,notre-dame-fighting-irish,stanford-cardinal,washington-huskies,penn-state-nittany-lions,virginia-tech-hokies,mississippi-state-bulldogs,west-virginia-mountaineers,tcu-horned-frogs,lsu-tigers,boise-state-broncos,ucf-knights,michigan-state-spartans,miami-fl-hurricanes,michigan-wolverines,oregon-ducks,usc-trojans,kentucky-wildcats,arizona-state-sun-devils
ryan-aber,2018,3,alabama-crimson-tide,clemson-tigers,wisconsin-badgers,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,auburn-tigers,west-virginia-mountaineers,virginia-tech-hokies,washington-huskies,penn-state-nittany-lions,stanford-cardinal,mississippi-state-bulldogs,tcu-horned-frogs,notre-dame-fighting-irish,ucf-knights,lsu-tigers,boise-state-broncos,usc-trojans,oklahoma-state-cowboys,oregon-ducks,michigan-wolverines,texas-am-aggies,miami-fl-hurricanes,boston-college-eagles
sam-mckewon,2018,3,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,oklahoma-sooners,wisconsin-badgers,ohio-state-buckeyes,auburn-tigers,tcu-horned-frogs,west-virginia-mountaineers,notre-dame-fighting-irish,penn-state-nittany-lions,ucf-knights,washington-huskies,stanford-cardinal,mississippi-state-bulldogs,utah-utes,lsu-tigers,virginia-tech-hokies,boise-state-broncos,michigan-wolverines,iowa-hawkeyes,washington-state-cougars,boston-college-eagles,texas-am-aggies,michigan-state-spartans
scott-hamilton,2018,3,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,wisconsin-badgers,oklahoma-sooners,auburn-tigers,notre-dame-fighting-irish,lsu-tigers,west-virginia-mountaineers,stanford-cardinal,penn-state-nittany-lions,virginia-tech-hokies,tcu-horned-frogs,washington-huskies,mississippi-state-bulldogs,ucf-knights,boise-state-broncos,miami-fl-hurricanes,michigan-wolverines,usc-trojans,oklahoma-state-cowboys,houston-cougars,arizona-state-sun-devils,maryland-terrapins
